surface_dist,mean_patchiness,mean_phi,num_points
2,0.5514863,-3.783463,162
3,0.5210207,-4.4691,331
4,0.5671293,-4.990037,523
5,0.6139179,-5.347301,713
6,0.6755582,-6.62917,886
7,0.7089524,-7.615654,994
8,0.7209793,-8.19009,1039
9,0.7209793,-8.19009,1039
10,0.7209793,-8.19009,1039
11,0.7209793,-8.19009,1039
12,0.7066234,-7.878277,1065
13,0.6682664,-6.465201,1169
14,0.6220683,-4.594903,1326
15,0.5773818,-4.352796,1531
16,0.5219729,-4.477574,1793
17,0.4791238,-4.252541,2106
18,0.4487432,-3.85547,2511
19,0.4368567,-4.325907,2951
20,0.4228821,-4.989066,3456
21,0.3919537,-4.560291,4000
22,0.3639247,-3.61981,4617
23,0.3470235,-2.562858,5340
24,0.3308427,-1.750478,6142
25,0.3138142,-0.7246011,7087
26,0.3089024,-0.4714253,8097
27,0.3118065,-0.2453695,9221
28,0.3216774,-0.1223901,10483
29,0.3273973,-0.3473117,11916
30,0.3233437,-0.4158218,13508
31,0.3125829,-0.2158359,15216
32,0.3039551,-0.1978321,17030
33,0.2959356,-0.3402018,19114
34,0.2898341,-0.5313389,21378
35,0.2882431,-0.6424896,23706
36,0.2869574,-0.8071225,26115
37,0.2801886,-0.7758591,28574
38,0.2727677,-0.6193182,31204
39,0.2716858,-0.5580527,34011
40,0.2731976,-0.4494908,37172
41,0.2767454,-0.3043053,40471
42,0.2838255,-0.2272825,43860
43,0.2924321,-0.1062149,47248
44,0.3006428,0.1489617,50818
45,0.3072325,0.2638285,54575
46,0.3122153,0.4399742,58326
47,0.3139038,0.6368642,62101
48,0.31673,0.8148105,65816
49,0.3211391,0.8318618,69663
50,0.3240231,0.7387649,73712
51,0.3245701,0.6581456,77696
52,0.3232377,0.6393646,81433
53,0.3226739,0.6518143,85001
54,0.3233491,0.6490869,88410
55,0.3238317,0.7055951,91584
56,0.3245668,0.750209,94454
57,0.3238745,0.7909765,97107
58,0.3241279,0.8533043,99617
59,0.326656,0.967964,102047
60,0.3298534,1.074657,104239
61,0.3328047,1.091289,106315
62,0.3350459,1.132687,108235
63,0.3368345,1.205054,110115
64,0.3375247,1.259662,111795
65,0.3383448,1.292631,113325
66,0.340267,1.348416,114822
67,0.3421991,1.386885,116223
68,0.3433227,1.413802,117517
69,0.3435606,1.406726,118543
70,0.3439022,1.384545,119363
71,0.3437789,1.382411,119674
72,0.3437031,1.382504,119702
