surface_dist,mean_patchiness,mean_phi,num_points
2,0.5394176,0.4361363,154
3,0.6362283,1.194326,370
4,0.6887173,-0.3521128,700
5,0.6878865,-2.552518,1133
6,0.6802809,-3.508018,1656
7,0.6833667,-4.631124,2272
8,0.6794696,-5.495473,3065
9,0.6535336,-5.264365,4083
10,0.6404953,-4.689712,5375
11,0.6385549,-4.290905,6908
12,0.6424714,-4.22834,8620
13,0.6376198,-4.151839,10455
14,0.6191616,-4.181898,12348
15,0.5918897,-4.288581,14283
16,0.5657239,-4.211327,16425
17,0.5440095,-4.124072,18890
18,0.5272461,-3.896553,21655
19,0.5138151,-3.468929,24694
20,0.5065823,-3.244735,28131
21,0.5004356,-2.835198,32121
22,0.4941981,-2.128428,36600
23,0.4848456,-1.59496,41108
24,0.4718248,-1.276364,45688
25,0.4623896,-1.072307,50228
26,0.4575871,-0.7739087,54719
27,0.4548824,-0.4102036,58978
28,0.4545099,0.01512962,63179
29,0.4560093,0.4181618,67638
30,0.4595757,0.7395428,72532
31,0.4625815,0.9812117,77689
32,0.4635171,1.160666,82902
33,0.4622159,1.120348,88123
34,0.4594111,1.080517,93585
35,0.4580487,1.15714,99354
36,0.4578524,1.188056,105199
37,0.4579674,1.207576,110897
38,0.4584572,1.229037,116767
39,0.4590292,1.324049,122537
40,0.4617535,1.508395,128333
41,0.4641175,1.636522,134090
42,0.465649,1.784127,139956
43,0.4653431,1.906058,145997
44,0.4643491,1.9732,152066
45,0.4642769,1.966903,158034
46,0.463865,1.967649,163785
47,0.4627699,2.004409,169193
48,0.4609125,2.072582,174262
49,0.4597169,2.155443,179484
50,0.4580035,2.210628,184423
51,0.4559721,2.195224,189266
52,0.4544088,2.102009,193904
53,0.4531672,2.004911,198324
54,0.4521497,1.902894,202557
55,0.4515935,1.843317,206555
56,0.4509676,1.818241,210214
57,0.4500458,1.792317,213623
58,0.4492765,1.723934,216883
59,0.4490832,1.695238,219686
60,0.449359,1.66608,221853
61,0.4494449,1.642357,223800
62,0.4495246,1.636066,225581
63,0.4497598,1.650964,227204
64,0.4496868,1.663653,228774
65,0.449735,1.657641,229844
66,0.4501514,1.650368,230372
67,0.4503817,1.63755,230571
68,0.4503955,1.63563,230606
