surface_dist,mean_patchiness,mean_phi,num_points
2,0.4047611,-6.40084,179
3,0.457381,-7.43493,382
4,0.4469038,-7.355739,690
5,0.431663,-5.658471,1091
6,0.4307429,-4.104775,1592
7,0.421232,-2.221177,2191
8,0.4207743,0.8187096,2947
9,0.4434053,3.675926,3909
10,0.4636117,5.511956,5162
11,0.479036,6.128941,6571
12,0.4902577,6.231531,8128
13,0.4802876,6.540564,9841
14,0.463309,6.482975,11660
15,0.4517983,6.274614,13588
16,0.4459728,5.832283,15512
17,0.4397384,5.228147,17519
18,0.4364819,4.62536,19612
19,0.4413591,4.099701,21846
20,0.4449627,3.623468,24266
21,0.446602,3.293754,26797
22,0.4430062,3.007376,29635
23,0.4350801,3.030884,32624
24,0.4235051,3.05562,35732
25,0.4132199,3.125378,39218
26,0.4098366,3.261897,42805
27,0.4092149,3.514522,46433
28,0.4107999,3.598269,50102
29,0.4118575,3.50595,53888
30,0.4102243,3.334658,57647
31,0.4088467,3.217243,61567
32,0.4093445,3.236286,65682
33,0.4079816,3.207394,69803
34,0.4021564,3.086812,73760
35,0.3954725,3.056275,77749
36,0.3902418,2.929814,81743
37,0.3864079,2.841725,85478
38,0.3837039,2.832995,88982
39,0.3830097,2.895068,92347
40,0.385043,2.947387,95238
41,0.3879407,3.032238,97920
42,0.3890223,3.103232,100434
43,0.3884488,3.096023,102594
44,0.3883976,3.062976,104619
45,0.3881589,3.023159,106457
46,0.3871959,2.941679,108311
47,0.3862818,2.863654,110012
48,0.3849109,2.829593,111581
49,0.3836803,2.821459,113027
50,0.3833414,2.879311,114240
51,0.3831528,2.896377,115357
52,0.3829424,2.930281,116152
53,0.3821379,2.931447,116705
54,0.3817721,2.929286,116917
55,0.381747,2.929362,116928
