surface_dist,mean_patchiness,mean_phi,num_points
2,0.1750009,2.461809,170
3,0.2922134,4.846874,396
4,0.4055217,1.120835,728
5,0.4625305,-1.619746,1177
6,0.470903,-3.112252,1783
7,0.4567198,-3.505772,2516
8,0.4315351,-3.653293,3442
9,0.3989133,-3.169223,4469
10,0.3734918,-2.538686,5600
11,0.3600802,-1.902552,6839
12,0.3485841,-1.64455,8234
13,0.3427247,-1.44884,9673
14,0.3542263,-1.092561,11255
15,0.375553,-0.6897975,13035
16,0.3887607,-0.4780342,14997
17,0.3900818,-0.3668872,17116
18,0.3909723,-0.4446507,19336
19,0.3978406,-0.7533799,21658
20,0.4048379,-1.130785,24070
21,0.4099311,-1.323261,26645
22,0.4127242,-1.422151,29491
23,0.4138521,-1.357578,32507
24,0.4149123,-1.250437,35668
25,0.4159206,-1.175924,38942
26,0.4174888,-1.1943,42341
27,0.4191949,-1.242183,45877
28,0.4218518,-1.129675,49630
29,0.4229625,-0.9728544,53500
30,0.4229974,-0.9761137,57370
31,0.4249687,-0.9569756,61277
32,0.4267532,-1.005657,65462
33,0.4277571,-0.969446,69829
34,0.4278322,-0.8031736,74259
35,0.4278798,-0.642142,78806
36,0.4292195,-0.5028873,83242
37,0.4335575,-0.4182439,87576
38,0.4372087,-0.3743383,91578
39,0.4402685,-0.3501644,95199
40,0.4432366,-0.2930812,98422
41,0.4465368,-0.1948593,101221
42,0.448921,-0.1135831,103374
43,0.4503902,-0.1170526,105016
44,0.4515366,-0.1294203,106202
45,0.4525846,-0.1622777,106977
46,0.4528582,-0.1476385,107594
47,0.4524505,-0.1563572,108216
48,0.4528328,-0.2078956,108871
49,0.4548668,-0.2918489,109494
50,0.4574349,-0.3711485,110039
51,0.459462,-0.4387049,110472
52,0.4600204,-0.4726515,110595
