radius,mean_patchiness,mean_phi,num_points
2,1,42.41279,10
3,0.7269265,18.31451,284
4,0.6066225,10.12984,818
5,0.548941,10.67393,1464
6,0.5395809,8.918791,2338
7,0.5165355,7.656974,3747
8,0.5186347,9.153995,5050
9,0.5029804,8.874605,6533
10,0.4790289,7.142665,8451
11,0.4685149,5.943089,10607
12,0.4701904,4.908288,13128
13,0.4691782,3.879367,15938
14,0.4601657,2.852529,19205
15,0.4603288,2.131536,23014
16,0.4652454,1.734568,26951
17,0.4734976,1.378603,31565
18,0.4787491,0.8156215,36585
19,0.4822147,0.3758464,41465
20,0.4811687,0.1515636,47160
21,0.4744948,0.189107,53894
22,0.4712355,0.1423358,61438
23,0.4676724,0.1621428,69069
24,0.4645439,0.1397344,75727
25,0.4641803,0.1964348,82255
26,0.4634167,0.3387766,90021
27,0.4627956,0.407258,98259
28,0.4633752,0.4173558,106588
29,0.4621371,0.4054936,115036
30,0.4610572,0.4881671,123504
31,0.4625984,0.588305,129874
32,0.4636543,0.6665724,134668
33,0.462471,0.6981952,138282
34,0.4613458,0.6572878,142104
35,0.4611056,0.6435654,145916
36,0.4599898,0.7213332,149289
37,0.4596654,0.7850702,152384
38,0.4591194,0.7694888,154196
39,0.4587966,0.7278742,155147
40,0.4590825,0.703064,155800
41,0.4593527,0.6523852,156603
42,0.4596508,0.6135303,157164
