radius,mean_patchiness,mean_phi,num_points
2,0.1948109,-1.819341,13
3,0.3872615,-3.023376,240
4,0.3429151,-4.308029,606
5,0.3862429,-2.209569,1182
6,0.4087855,0.3148959,2015
7,0.4699,2.659712,3471
8,0.5091223,3.89056,4599
9,0.4920821,4.993704,6040
10,0.4689815,5.334539,7555
11,0.4552747,5.24611,9562
12,0.4544349,5.748371,11334
13,0.4656416,5.331704,13427
14,0.4657685,4.970306,15980
15,0.4510167,4.669887,18768
16,0.4449289,4.367111,22019
17,0.4467406,4.036078,25070
18,0.4458928,3.837089,28060
19,0.4531933,3.730618,31631
20,0.4520035,3.686604,35596
21,0.4499083,3.65735,40475
22,0.4443004,3.285337,46004
23,0.4337779,3.182494,52143
24,0.4219391,3.025397,58489
25,0.4109557,3.037421,65608
26,0.4045186,3.025177,72646
27,0.3975407,2.989054,79294
28,0.3913534,2.883873,85264
29,0.3853987,2.767192,90425
30,0.3809067,2.762932,95192
31,0.3810245,2.696601,99156
32,0.3804059,2.622252,102928
33,0.3801961,2.674233,106534
34,0.3812253,2.747203,110588
35,0.3825127,2.792829,113265
36,0.3829338,2.767237,114929
37,0.3828279,2.817284,115780
38,0.3823724,2.859019,116389
39,0.3820905,2.906719,116738
40,0.381747,2.929362,116928
