patch_mean_q,patch_size,patch_size_percentage,patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_centroid_nearest_surface_coord_x,patch_centroid_nearest_surface_coord_y,patch_centroid_nearest_surface_coord_z,patch_centroid_idr_euclid_dist,patch_centroid_idr_surf_dist
18.73559,23913,0.184,32.44569,9.3345,0.4625527,30.851,7.378,5.276,24.1122,34.69139
17.56597,8827,0.0679,47.11693,-13.60764,13.00373,47.238,-16.859,13.636,18.16952,31.54138
16.11733,3576,0.0275,36.83234,-16.93815,-1.885056,37.181,-16.539,-1.902,29.52678,34.67483
18.58858,4563,0.0351,48.73684,-38.0531,1.118223,47.215,-37.811,1.098,43.27266,48.54755
