surface_dist,mean_patchiness,mean_phi,num_points
2,0.7574354,-10.08971,185
3,0.6675589,-10.174,424
4,0.5448367,-8.259096,786
5,0.4718284,-5.657276,1286
6,0.4320974,-4.651805,1894
7,0.4061895,-4.67114,2648
8,0.4059545,-4.505,3497
9,0.402692,-4.213714,4454
10,0.4088829,-3.807432,5513
11,0.4066572,-3.973775,6695
12,0.3903305,-3.908302,7992
13,0.3851244,-3.357622,9372
14,0.3863465,-2.837088,10748
15,0.3862797,-1.912611,12169
16,0.3922057,-1.156496,13692
17,0.4009572,-0.7159845,15398
18,0.4077708,-0.3123342,17266
19,0.4104694,-0.2680456,19186
20,0.413853,-0.3815694,21068
21,0.416463,-0.1487454,23006
22,0.4209926,0.1375633,25017
23,0.4298867,0.216981,27165
24,0.4412,0.2078937,29527
25,0.4513092,0.2565075,32048
26,0.4598337,0.4608363,34893
27,0.4679984,0.9681419,38137
28,0.4727507,1.500531,41880
29,0.475647,1.755503,45783
30,0.4783412,1.908203,49636
31,0.4783817,2.062114,53428
32,0.4750651,2.06762,57251
33,0.4703393,2.05417,61074
34,0.4647655,2.026418,64956
35,0.4605159,1.871291,68998
36,0.4577245,1.649405,73135
37,0.454124,1.579908,77366
38,0.4518907,1.551117,81490
39,0.4499905,1.459036,85638
40,0.4490526,1.383252,89645
41,0.4461664,1.285695,93619
42,0.4412774,1.280424,97601
43,0.4374816,1.325864,101617
44,0.4364474,1.406514,105439
45,0.4381896,1.498133,109021
46,0.4405741,1.544734,112394
47,0.4413534,1.532871,115596
48,0.4395504,1.551686,118858
49,0.4372856,1.514235,122007
50,0.4353254,1.465456,125220
51,0.4331442,1.394607,128555
52,0.4317279,1.364661,132109
53,0.4299504,1.307954,135665
54,0.4285818,1.299219,139039
55,0.4278748,1.287924,141838
56,0.4280204,1.292323,144299
57,0.4278148,1.348833,146463
58,0.4266745,1.383416,148198
59,0.4250588,1.386294,149583
60,0.4231503,1.378227,150923
61,0.4211152,1.373317,152167
62,0.4195604,1.366462,153261
63,0.4183144,1.343203,154276
64,0.4177234,1.324874,155014
65,0.4173489,1.300111,155605
66,0.4171031,1.27559,156136
67,0.4168684,1.261659,156519
68,0.4167662,1.248796,156834
69,0.4168416,1.237759,156990
70,0.4169092,1.231627,157030
