radius,mean_patchiness,mean_phi,num_points
2,0.3979751,8.201943,67
3,0.3457767,12.19597,419
4,0.2647617,4.938401,1012
5,0.2063311,3.179053,1714
6,0.2099,3.254338,2508
7,0.20334,3.077229,3571
8,0.2069249,2.94767,4536
9,0.2207926,3.233945,5589
10,0.238228,3.770929,6774
11,0.2533875,4.371582,8036
12,0.256113,4.675045,9353
13,0.2582571,4.596379,11173
14,0.261175,4.145529,13875
15,0.2715403,3.934972,16676
16,0.2810345,4.136274,19341
17,0.291663,4.250937,22373
18,0.2985135,4.492855,24758
19,0.3015795,4.847487,27282
20,0.2981282,5.013924,29856
21,0.2961028,4.643508,32393
22,0.2993376,4.167199,34815
23,0.3033054,3.678565,37364
24,0.3029082,3.361979,40148
25,0.3105607,3.258208,43144
26,0.3195421,3.129851,46432
27,0.3256607,2.907374,49888
28,0.3308417,2.515829,53688
29,0.3348086,2.167484,58010
30,0.3403505,1.89758,61958
31,0.3450078,1.69619,66006
32,0.3448445,1.655507,70021
33,0.3466468,1.521075,73980
34,0.3489511,1.4829,77560
35,0.3546853,1.507476,81172
36,0.3587038,1.50163,84320
37,0.3586824,1.457494,86992
38,0.3608487,1.401294,89067
39,0.364064,1.374239,90959
40,0.3663008,1.392528,92221
41,0.3680616,1.40201,93320
42,0.368219,1.420506,94103
43,0.3695609,1.495765,94936
44,0.370346,1.556438,95667
45,0.370215,1.561639,96156
46,0.3708689,1.57417,96710
47,0.3721411,1.614794,97314
48,0.3725394,1.655944,97936
49,0.3722465,1.73512,98669
50,0.3714379,1.760134,99319
51,0.3702024,1.752503,99811
52,0.3699866,1.750463,100283
53,0.3700346,1.761509,100849
54,0.3704324,1.801884,101445
55,0.3714584,1.855023,101880
56,0.3723886,1.882274,102251
57,0.3728662,1.896967,102601
58,0.3728257,1.896484,102684
