radius,mean_patchiness,mean_phi,num_points
2,0.7670761,25.03507,108
3,0.6358151,26.00245,658
4,0.6153286,15.05276,1088
5,0.6232498,9.935759,1620
6,0.5737079,8.542447,2232
7,0.5075084,7.202559,2842
8,0.4743408,6.298424,3377
9,0.4569678,5.887833,3985
10,0.4473057,5.28795,4713
11,0.4424315,5.101568,5762
12,0.4353532,4.630367,7513
13,0.4111786,4.370116,9154
14,0.4047904,4.245923,10999
15,0.3897422,3.848562,13273
16,0.3834464,3.441144,15286
17,0.3722728,3.120608,18030
18,0.3599945,2.622857,21395
19,0.3537863,2.594931,25155
20,0.3547433,2.348728,28263
21,0.3602685,2.349832,30974
22,0.3691063,2.57615,34066
23,0.3846381,2.694952,37896
24,0.3882674,2.641037,41511
25,0.3939612,2.279293,45463
26,0.3970864,2.133009,49757
27,0.4017867,2.124038,54360
28,0.4033913,1.99233,59596
29,0.4041426,1.878572,64700
30,0.4027402,1.723059,70188
31,0.4011908,1.653475,75840
32,0.3969465,1.713739,80856
33,0.3940362,1.889334,84899
34,0.3919495,1.968601,89488
35,0.3902963,1.870375,94372
36,0.3913606,1.832551,98430
37,0.3942392,1.870323,101523
38,0.3946281,1.913517,104629
39,0.3946555,1.813622,107558
40,0.3951278,1.807788,109350
41,0.3958397,1.807227,110445
42,0.3967007,1.805588,111385
43,0.3967556,1.801177,112139
44,0.3958158,1.770114,112788
45,0.3954688,1.74675,113338
46,0.3962145,1.679194,113681
47,0.3978605,1.619168,114052
48,0.3984798,1.586815,114181
