surface_dist,mean_patchiness,mean_phi,num_points
2,0.1625635,1.468654,168
3,0.2338523,5.04754,385
4,0.2825131,7.886192,686
5,0.3335128,9.249708,1080
6,0.3625735,8.957391,1561
7,0.3570586,6.789369,2168
8,0.3560442,5.611406,2883
9,0.3596745,5.225537,3695
10,0.3531135,4.949888,4561
11,0.3500899,4.886904,5587
12,0.3498234,5.005233,6787
13,0.3452349,4.448475,8201
14,0.3432383,3.479181,9756
15,0.3498726,2.582962,11459
16,0.3619351,2.015899,13256
17,0.3765688,1.801903,15190
18,0.3904294,1.757461,17301
19,0.3992576,1.582209,19593
20,0.4009134,1.399199,22053
21,0.3987754,1.417346,24620
22,0.3965029,1.544859,27188
23,0.3967987,1.687372,29665
24,0.3991374,2.113759,32285
25,0.4019585,2.673845,35081
26,0.4067934,3.13779,38091
27,0.4113084,3.367014,41129
28,0.4182574,3.557002,43973
29,0.4232026,3.558972,46719
30,0.4233485,3.46315,49359
31,0.4236381,3.247171,52013
32,0.4251232,3.079304,54705
33,0.4252881,3.038462,57599
34,0.4249824,3.075419,60582
35,0.423079,3.161244,63456
36,0.4205313,3.185597,66190
37,0.4191596,3.144871,68566
38,0.4190303,3.106274,70831
39,0.4201973,3.047149,73018
40,0.420525,3.046278,75038
41,0.4208414,3.021164,76801
42,0.4215196,2.941768,78398
43,0.4224159,2.861914,80042
44,0.4237971,2.764939,81690
45,0.4254273,2.639194,83086
46,0.4263938,2.58002,84284
47,0.427271,2.534445,85407
48,0.4282427,2.469853,86375
49,0.4279974,2.488654,87124
50,0.428198,2.502696,87611
51,0.4290386,2.526518,87887
52,0.4295692,2.543438,87996
