radius,mean_patchiness,mean_phi,num_points
2,0.7397351,21.30754,98
3,0.7214931,19.34608,602
4,0.6510166,13.24514,1402
5,0.5373853,9.371771,2158
6,0.4880319,7.302615,3106
7,0.490623,6.783722,4286
8,0.47274,6.233334,5524
9,0.4465841,5.798761,6790
10,0.415848,4.454343,8344
11,0.3951167,3.161296,10365
12,0.38027,2.404886,12527
13,0.3705942,1.821165,14496
14,0.3629349,1.248844,16566
15,0.360269,1.01015,18603
16,0.3667741,1.012977,20724
17,0.3719704,0.9027928,23298
18,0.377336,0.8192697,26171
19,0.3878092,0.9800227,29362
20,0.3993823,0.7027256,32811
21,0.4062008,0.364173,36701
22,0.4019232,0.1732575,40534
23,0.3946503,-0.09448214,45509
24,0.3928558,-0.2629402,50718
25,0.3961255,-0.5052545,56077
26,0.4017462,-0.6758172,62424
27,0.4110491,-0.9815415,68963
28,0.4193088,-1.151311,74774
29,0.4202075,-1.40909,79721
30,0.4171801,-1.412826,85146
31,0.4121579,-1.480978,90599
32,0.4076054,-1.543556,96787
33,0.4024599,-1.501867,103625
34,0.3983045,-1.495523,108949
35,0.3961955,-1.450925,114149
36,0.3915437,-1.407492,119546
37,0.3899913,-1.349438,123668
38,0.3893933,-1.301583,127049
39,0.3872623,-1.279956,130067
40,0.3857728,-1.241099,132192
41,0.3841557,-1.244728,134101
42,0.3821927,-1.249471,135903
43,0.3806804,-1.274549,137424
44,0.3796061,-1.303294,139431
45,0.3787776,-1.247956,141071
46,0.3779663,-1.218189,142414
47,0.377649,-1.218269,143166
48,0.3773848,-1.214068,143737
49,0.3771767,-1.219015,144448
50,0.3768879,-1.199365,145298
51,0.3765261,-1.191674,145552
