radius,mean_patchiness,mean_phi,num_points
2,0.2823794,3.865927,71
3,0.277553,1.758266,326
4,0.3121317,1.542272,902
5,0.3613434,4.38755,1715
6,0.4368823,6.001501,2560
7,0.4834549,7.583965,3594
8,0.4962246,8.342542,4846
9,0.5051073,8.391581,6227
10,0.5042015,8.980857,7842
11,0.4996552,8.518287,9577
12,0.5130193,8.059165,11547
13,0.5290035,7.931383,13817
14,0.5270994,7.991025,16253
15,0.5071571,7.637195,19390
16,0.4932743,7.143687,23286
17,0.4884513,6.918245,27565
18,0.4841315,6.571496,31752
19,0.4781217,6.049911,36208
20,0.4717995,5.721271,39778
21,0.4647466,5.268473,43487
22,0.4520029,4.817014,47149
23,0.4452426,4.711135,50506
24,0.4428425,4.581798,54359
25,0.4438834,4.397931,58121
26,0.4460306,4.380397,60928
27,0.4473268,4.343393,63590
28,0.4460102,4.255119,66281
29,0.4475794,4.246421,69063
30,0.4478967,4.2384,71601
31,0.4476369,4.37245,74181
32,0.4472615,4.428727,77009
33,0.4448329,4.48612,79836
34,0.4426544,4.493766,82133
35,0.4421339,4.475647,84550
36,0.4396835,4.357791,87033
37,0.437109,4.253287,89187
38,0.4340976,4.090707,91206
39,0.4319647,3.918464,93365
40,0.4343655,3.801812,94853
41,0.4358294,3.802875,95610
42,0.4363201,3.845208,95958
43,0.436482,3.852751,96273
44,0.4367558,3.887021,96625
45,0.437354,3.946471,96917
46,0.438104,4.012141,97068
47,0.4384515,4.043807,97135
