surface_dist,mean_patchiness,mean_phi,num_points
2,0.5381764,-6.483858,127
3,0.509709,-8.068694,294
4,0.4622833,-7.911043,509
5,0.3990223,-6.605113,793
6,0.3610229,-3.324697,1180
7,0.3705252,-0.4766085,1679
8,0.3711969,1.412476,2309
9,0.3635966,1.713035,2925
10,0.3652932,1.848762,3565
11,0.3737489,2.184143,4257
12,0.3910548,2.887275,5027
13,0.4123972,3.649604,5878
14,0.428928,4.559623,6774
15,0.4322518,5.020004,7738
16,0.437754,5.02709,8748
17,0.4479569,4.966883,9867
18,0.4561875,4.689237,11090
19,0.4573595,4.600865,12402
20,0.4573188,4.701656,13836
21,0.4619275,4.847182,15359
22,0.4642984,5.029974,16878
23,0.459915,5.134712,18529
24,0.4526251,5.217909,20222
25,0.4490252,5.262687,21845
26,0.4467244,5.179811,23478
27,0.4432998,4.936614,25290
28,0.4397911,4.539456,27423
29,0.437793,4.369394,29605
30,0.4372019,4.325144,31833
31,0.4336483,4.069342,34141
32,0.4281265,3.914267,36520
33,0.4250562,3.686799,38957
34,0.4258073,3.429677,41348
35,0.4267523,3.154541,43724
36,0.4254147,3.049942,46053
37,0.4233768,3.043294,48114
38,0.4230948,2.994908,50065
39,0.4247315,2.93236,51808
40,0.425001,2.798816,53340
41,0.4245279,2.802989,54673
42,0.42588,2.865233,56021
43,0.4276589,2.926064,57447
44,0.4288933,2.960877,58854
45,0.4305739,3.034737,60227
46,0.4326318,3.060669,61593
47,0.4349955,3.174591,63003
48,0.4372782,3.260017,64384
49,0.4409587,3.344429,65783
50,0.4442302,3.365688,67049
51,0.4461735,3.357397,68239
52,0.4470332,3.390301,69483
53,0.4485278,3.512676,70815
54,0.4503785,3.658886,72205
55,0.4522984,3.804875,73673
56,0.4542008,3.930207,75226
57,0.455806,3.99016,76805
58,0.4560225,3.984073,78237
59,0.4548131,3.95896,79627
60,0.4524588,3.965937,80970
61,0.4506721,4.007495,82308
62,0.4502644,4.081403,83630
63,0.4502231,4.123304,85000
64,0.4497254,4.111187,86292
65,0.4487669,4.088924,87564
66,0.4481865,4.086545,88852
67,0.4481171,4.100654,90181
68,0.447569,4.093206,91423
69,0.4471781,4.07779,92728
70,0.4472216,4.050864,94016
71,0.4474963,4.029907,95171
72,0.447105,4.021683,96264
73,0.4458042,3.997104,97319
74,0.4439577,3.97377,98243
75,0.4425171,3.91928,99137
76,0.4419441,3.849846,99907
77,0.442631,3.763783,100510
78,0.4431736,3.696896,101071
79,0.4434885,3.64231,101621
80,0.4442423,3.600877,102100
81,0.4449805,3.592087,102363
82,0.4454824,3.621131,102474
83,0.4458919,3.658638,102557
84,0.4460213,3.667371,102583
