patch_mean_q,patch_size,patch_size_percentage,patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_centroid_nearest_surface_coord_x,patch_centroid_nearest_surface_coord_y,patch_centroid_nearest_surface_coord_z,patch_centroid_idr_euclid_dist,patch_centroid_idr_surf_dist
-13.77621,3292,0.02,-0.8250751,14.58096,-42.67843,0.51,16.235,-42.58,50.79535,71.12807
-11.11159,6972,0.03,10.34406,0.05913467,-59.54181,11.762,-0.003,-60.629,41.28162,55.3597
-11.29441,16661,0.08,24.36823,-15.01934,-40.50044,26.254,-12.265,-39.07,20.21116,37.88285
