radius,mean_patchiness,mean_phi,num_points
2,0.9995608,-12.18151,38
3,0.7421828,-1.524528,357
4,0.7406468,-7.782777,870
5,0.6698934,-8.318117,1298
6,0.6065258,-8.325675,1788
7,0.5495027,-5.920189,2460
8,0.5036546,-3.74913,3318
9,0.455437,-1.76877,4337
10,0.4249619,-0.7745501,5411
11,0.4083069,0.5135627,6622
12,0.4143119,1.178885,7915
13,0.4252391,1.920616,9363
14,0.4274395,2.729447,10757
15,0.4274535,3.312845,12334
16,0.4257709,3.293687,14067
17,0.4241602,3.207919,15654
18,0.4251108,2.791378,17433
19,0.4204626,2.223216,19273
20,0.4223313,1.87541,21012
21,0.4200867,1.625501,22743
22,0.4144113,1.510892,24362
23,0.4122815,1.469546,25952
24,0.4119489,1.625443,27578
25,0.4099223,1.917697,29110
26,0.4098887,1.97753,30907
27,0.4137302,1.807983,32976
28,0.4203897,1.750141,35176
29,0.4255111,1.793465,37299
30,0.4296862,2.038241,39829
31,0.4307331,2.158422,42534
32,0.429926,2.191355,45332
33,0.4301413,2.111744,48054
34,0.4322121,1.959593,50104
35,0.4348978,1.764551,52099
36,0.4354678,1.705158,54192
37,0.4364446,1.789749,55539
38,0.4357097,1.855125,56712
39,0.4346521,1.896795,57607
40,0.4334665,1.877306,58401
41,0.4325553,1.905714,58822
42,0.4313224,1.942127,59302
43,0.4297056,1.961288,59853
44,0.4281274,2.004241,60244
45,0.427287,1.997045,60462
46,0.4268925,2.028505,60680
47,0.4280456,2.087702,61001
48,0.4298137,2.144269,61429
49,0.43102,2.18303,61937
50,0.4327008,2.218839,62367
51,0.4327514,2.210246,62621
52,0.4330402,2.206175,62904
53,0.4327561,2.208289,63119
54,0.431862,2.20115,63328
55,0.4309107,2.194355,63635
56,0.4302619,2.231881,63974
57,0.4290781,2.262592,64329
58,0.4280736,2.303064,64742
59,0.4282901,2.356247,65109
60,0.428358,2.364246,65439
61,0.4287055,2.342624,65816
62,0.429265,2.368948,66195
63,0.4297155,2.3866,66598
64,0.4299039,2.406786,66979
65,0.4294661,2.461344,67333
66,0.4282229,2.480866,67788
67,0.4277367,2.498426,68128
68,0.4269812,2.484063,68387
69,0.4270698,2.468249,68765
70,0.4292826,2.516673,69187
71,0.4315721,2.629425,69597
72,0.4328748,2.757492,69989
73,0.4327052,2.850021,70531
74,0.4315069,2.841185,71046
75,0.430393,2.83181,71587
76,0.4297669,2.859098,71973
77,0.430049,2.847205,72036
