radius,mean_patchiness,mean_phi,num_points
2,0.2967882,3.766779,104
3,0.2921442,8.642181,503
4,0.3462356,8.485566,975
5,0.4206561,9.396157,1441
6,0.4883437,9.893516,2199
7,0.5347663,8.741374,3229
8,0.5421452,7.643975,4596
9,0.5323911,6.532906,6290
10,0.5385578,5.828975,7941
11,0.5594997,5.530272,9814
12,0.5687618,5.234336,11919
13,0.5705658,5.109375,13980
14,0.5581118,5.226394,16546
15,0.5445939,5.815979,19297
16,0.5380037,5.977269,22104
17,0.5367059,5.501934,24842
18,0.5453701,4.638569,28384
19,0.5444525,3.703202,31678
20,0.5376954,3.145267,35098
21,0.522191,2.82821,39101
22,0.50963,2.51905,42788
23,0.4994364,2.232979,46996
24,0.4968493,2.113058,50790
25,0.4953345,2.144353,54948
26,0.4905573,1.991502,59435
27,0.488494,1.816873,64310
28,0.48794,1.463081,68399
29,0.484217,1.046316,72421
30,0.4822691,0.6773039,75812
31,0.4788585,0.3692722,78943
32,0.4755821,0.2100265,82065
33,0.4737535,0.1654897,85456
34,0.4766513,0.1978177,88814
35,0.4784151,0.3737499,92364
36,0.4804785,0.4007664,95651
37,0.4823572,0.3557755,99270
38,0.4833944,0.2220009,103063
39,0.4853258,0.1592685,106731
40,0.4839786,0.1013462,110831
41,0.4818917,0.04227611,114552
42,0.4791029,0.005824871,118137
43,0.4772645,0.04588628,121925
44,0.4732251,0.03625032,125385
45,0.4695051,0.08587804,129073
46,0.466917,0.1785167,133536
47,0.4654101,0.234913,138020
48,0.4662679,0.3862074,142267
49,0.4671886,0.4820876,146912
50,0.468059,0.5911983,152573
51,0.4670152,0.6570972,158153
52,0.4692854,0.8237535,163195
53,0.472755,1.028153,168761
54,0.4736591,1.134078,173497
55,0.4735482,1.273604,178018
56,0.4731352,1.326267,181737
57,0.4726934,1.379961,184895
58,0.4725537,1.445781,187041
59,0.472273,1.439499,188105
60,0.4720954,1.437647,188537
61,0.4718592,1.454278,188888
62,0.4716564,1.476076,189248
63,0.4714593,1.504934,189662
64,0.4710255,1.509965,189980
