surface_dist,mean_patchiness,mean_phi,num_points
2,0.3282806,6.032002,190
3,0.2568531,3.841394,404
4,0.1808096,2.926786,696
5,0.1675251,2.512941,1082
6,0.1720924,2.841269,1596
7,0.1727329,2.02703,2178
8,0.1924595,1.48338,2857
9,0.2335888,1.435009,3656
10,0.2647879,1.253175,4608
11,0.2800612,1.46888,5703
12,0.2907431,1.728137,7002
13,0.2923663,1.70849,8476
14,0.2844754,1.831102,10097
15,0.279947,2.073133,11755
16,0.282203,2.395621,13395
17,0.2874602,2.430383,15061
18,0.2953623,2.111392,16839
19,0.3037874,1.768045,18789
20,0.3137247,1.515502,20869
21,0.3249962,1.204916,22979
22,0.3415903,0.9143139,25434
23,0.3601604,0.5010676,28264
24,0.3742526,0.2768592,31337
25,0.3847737,-0.1571714,34655
26,0.39372,-0.55949,38090
27,0.4000416,-0.8606545,41365
28,0.4010873,-0.9793765,44207
29,0.4009312,-0.8916808,46985
30,0.4017706,-0.6895789,49981
31,0.403329,-0.534028,53016
32,0.4076282,-0.4527937,55945
33,0.4128607,-0.2617998,58658
34,0.4165266,-0.06207164,61293
35,0.418215,0.08730101,63878
36,0.4174707,0.1602907,66203
37,0.414607,0.2668516,68365
38,0.4108344,0.3711293,70481
39,0.4086011,0.5272729,72558
40,0.4074757,0.6777651,74437
41,0.4065492,0.7482837,76256
42,0.4061138,0.7478918,78017
43,0.4075822,0.7997454,79751
44,0.4087643,0.8817279,81477
45,0.4095017,0.9785761,83303
46,0.4105799,1.057505,85137
47,0.411298,1.099326,86995
48,0.4117523,1.112096,88925
49,0.412196,1.077914,91130
50,0.4126104,1.066347,93476
51,0.4132487,1.090757,95882
52,0.4132389,1.138719,98254
53,0.4122367,1.221481,100573
54,0.411993,1.284628,103066
55,0.411791,1.302065,105386
56,0.4113502,1.317408,107562
57,0.4104871,1.336175,109670
58,0.4095448,1.322587,111787
59,0.4092401,1.373361,113868
60,0.4099233,1.412837,115872
61,0.4100738,1.467876,117824
62,0.409415,1.513768,119689
63,0.4086989,1.578824,121616
64,0.408922,1.726035,123626
65,0.4095548,1.856441,125781
66,0.4105939,1.932794,127891
67,0.4115413,1.986608,129900
68,0.4125019,2.073005,131871
69,0.4121344,2.158643,133952
70,0.4123401,2.201338,135994
71,0.4139445,2.294666,138040
72,0.4154661,2.429134,139748
73,0.4162672,2.520717,141154
74,0.4170043,2.533088,142234
75,0.4175434,2.544079,143037
76,0.4177796,2.540752,143445
77,0.4178183,2.53938,143466
