radius,mean_patchiness,mean_phi,num_points
2,0.01383111,1.683781,76
3,0.04653846,0.691777,334
4,0.08454315,-0.5845689,654
5,0.1106687,-0.7758284,1013
6,0.1406248,-0.0638878,1492
7,0.207676,-0.4766595,2217
8,0.2724052,-1.118738,3183
9,0.3018343,-0.9749317,4265
10,0.3210284,-0.8122188,5296
11,0.3345505,0.3912438,6415
12,0.3383186,2.015928,7628
13,0.3350773,2.568409,8953
14,0.330484,2.645339,10464
15,0.3366326,2.409733,12193
16,0.3401462,1.910636,14025
17,0.3510925,1.326343,15994
18,0.3591896,0.7871134,18136
19,0.362983,0.884813,20238
20,0.3646438,0.8468571,22196
21,0.3671862,1.075484,24260
22,0.3725277,1.155904,26544
23,0.3766665,1.306934,28888
24,0.3801452,1.165286,31540
25,0.382123,0.8183157,34173
26,0.3846887,0.531086,36552
27,0.3920174,0.3436612,38865
28,0.3998392,0.1308434,41042
29,0.4052205,0.01716354,43316
30,0.405225,-0.04148802,46092
31,0.4072569,-0.04402441,49539
32,0.4093135,-0.1192927,53713
33,0.4090138,-0.1839058,57407
34,0.4085253,-0.1580383,61169
35,0.4096656,0.04491805,65060
36,0.4107976,0.2292069,68734
37,0.4125564,0.3430586,72879
38,0.4152968,0.508889,76840
39,0.41697,0.6565151,80453
40,0.4202376,0.8289687,84105
41,0.4226188,1.008573,87978
42,0.4231637,1.14897,92071
43,0.4241877,1.154745,96141
44,0.4256664,1.139267,100223
45,0.4256669,1.096756,104097
46,0.4242,1.130874,108363
47,0.4230886,1.126036,112530
48,0.4205415,1.136619,116354
49,0.4181924,1.162397,119949
50,0.4178986,1.152177,123519
51,0.4191981,1.144644,126993
52,0.4193839,1.139346,130006
53,0.4188239,1.160245,132689
54,0.4181534,1.195051,135528
55,0.4179811,1.171739,138247
56,0.4169218,1.178692,141719
57,0.4161476,1.203003,144917
58,0.4163297,1.269476,148239
59,0.416542,1.285651,151379
60,0.4162243,1.306607,154187
61,0.4154737,1.315402,157339
62,0.4145835,1.31745,160391
63,0.4144973,1.326082,162960
64,0.4153603,1.379539,165383
65,0.4161767,1.395152,167987
66,0.4157214,1.427351,170646
67,0.414174,1.463334,173009
68,0.4120811,1.461626,175442
69,0.4109186,1.471536,178239
70,0.4112827,1.506567,180997
71,0.4112119,1.567446,183068
72,0.4110222,1.594194,184991
73,0.4104539,1.634737,186659
74,0.4097231,1.657224,187640
75,0.4097293,1.688482,188430
76,0.4101188,1.718618,188926
77,0.4099638,1.717589,189306
78,0.4097753,1.71775,189585
79,0.4095062,1.716949,189719
80,0.4093875,1.716545,189783
