radius,mean_patchiness,mean_phi,num_points
2,0.00605449,0.6407112,56
3,0.05674554,-0.02079767,215
4,0.1477727,0.4112167,470
5,0.2943908,0.9480771,801
6,0.3981508,1.251123,1318
7,0.4199997,1.174692,2001
8,0.4124129,1.193372,2874
9,0.4363191,2.211394,4378
10,0.4296489,2.670583,5713
11,0.4109459,2.893636,7308
12,0.4049459,2.520031,9985
13,0.4130456,2.578782,12827
14,0.4061666,2.8239,15277
15,0.3943947,2.92589,18017
16,0.3879375,2.591886,20824
17,0.387439,2.30986,23129
18,0.3913595,2.01549,25194
19,0.3974592,2.020163,27191
20,0.4046046,2.130156,28958
21,0.4116982,2.226325,31069
22,0.4192964,2.28798,33658
23,0.4200584,2.41512,35876
24,0.4228522,2.60734,37371
25,0.4245684,2.681698,38659
26,0.4312045,2.801196,40119
27,0.4338785,2.877696,41518
28,0.4336464,2.85187,42875
29,0.431186,2.836946,44016
30,0.4284532,2.869013,45181
31,0.4257929,2.810125,46247
32,0.4247672,2.79002,47499
33,0.4230772,2.711268,48585
34,0.4216915,2.597376,49836
35,0.4198518,2.489134,51237
36,0.4205009,2.420783,52594
37,0.4211333,2.523604,53837
38,0.4236394,2.713148,55252
39,0.4285004,2.853954,56990
40,0.4301562,2.960873,58808
41,0.4326938,3.076919,60416
42,0.4341782,3.211061,62008
43,0.4356876,3.295827,63715
44,0.4374747,3.415037,65278
45,0.4381263,3.470914,66943
46,0.4403166,3.51691,68698
47,0.4437855,3.569538,70605
48,0.4465884,3.649222,72761
49,0.4493098,3.769806,74657
50,0.4508348,3.866489,76443
51,0.4520766,3.914878,77926
52,0.4536021,4.023078,79325
53,0.4550068,4.171105,80878
54,0.4547483,4.2401,82668
55,0.4540662,4.287848,84290
56,0.4527044,4.291012,85785
57,0.4528095,4.294912,87173
58,0.4526978,4.312693,88465
59,0.4513921,4.289676,89832
60,0.4506125,4.26211,91008
61,0.449694,4.216358,92090
62,0.4483155,4.185344,93361
63,0.4465938,4.143389,94722
64,0.4459341,4.115808,95809
65,0.4450692,4.061852,96703
66,0.4446678,4.007517,97411
67,0.4441943,3.950005,98113
68,0.444469,3.882035,98847
69,0.4456542,3.774328,99798
70,0.4469386,3.650713,100795
71,0.446011,3.623774,101435
72,0.4450341,3.597045,101844
73,0.4445907,3.577757,102081
74,0.4445386,3.571359,102238
75,0.4449107,3.591655,102357
76,0.4454522,3.626063,102468
77,0.4459914,3.663705,102577
78,0.4460213,3.667371,102583
