radius,mean_patchiness,mean_phi,num_points
2,0.2729003,-3.679418,137
3,0.4190137,-8.263442,615
4,0.433912,-8.509021,1274
5,0.3839068,-6.857976,1659
6,0.3687497,-5.459846,2075
7,0.3522153,-3.441324,2576
8,0.3196605,-2.317126,3195
9,0.287798,-1.60467,3925
10,0.2780901,-0.4019211,4687
11,0.2778205,0.04081489,5532
12,0.2962768,0.2839977,6600
13,0.3161972,0.8700307,8115
14,0.3319183,1.550148,9518
15,0.3486698,1.658459,10676
16,0.3579387,1.673341,11753
17,0.3739193,1.540561,12926
18,0.3971375,1.269575,14261
19,0.4113375,0.8401697,15704
20,0.4200458,0.7745619,17157
21,0.4306413,0.9330081,18736
22,0.4354927,1.084081,20660
23,0.4349433,1.26122,22645
24,0.4393578,1.631232,24960
25,0.4413185,2.006476,27454
26,0.4427137,2.030589,30247
27,0.4474234,2.380598,33153
28,0.4527725,2.820844,35898
29,0.4620401,3.26947,39107
30,0.464735,3.491313,42126
31,0.4639762,3.615755,45089
32,0.4633985,3.769561,48478
33,0.464363,4.008688,51903
34,0.4622635,3.944607,54913
35,0.4610245,3.863052,58491
36,0.4605557,3.725976,62331
37,0.4529309,3.536094,66789
38,0.4458178,3.485358,70848
39,0.4424676,3.351879,74328
40,0.4372184,3.246819,78393
41,0.4326212,3.207756,83240
42,0.4274878,3.221728,88077
43,0.4259484,3.319056,93619
44,0.4240337,3.46091,99076
45,0.4200697,3.302484,105185
46,0.4183156,3.096684,110824
47,0.417499,2.880325,115214
48,0.4177649,2.747346,118235
49,0.4168428,2.829957,120003
50,0.4165627,2.881594,121194
51,0.415501,2.861698,121799
52,0.4154631,2.844434,121983
53,0.4156047,2.838552,122023
