surface_dist,mean_patchiness,mean_phi,num_points
2,0.3726703,16.55072,197
3,0.3774626,7.624976,433
4,0.328202,4.860864,744
5,0.3329183,3.92219,1138
6,0.3806823,3.919117,1666
7,0.4202267,6.139507,2342
8,0.4347689,7.850666,3217
9,0.4459299,7.866679,4206
10,0.4487398,7.331767,5282
11,0.4543403,6.499506,6483
12,0.4756681,6.424807,7758
13,0.5044134,6.298369,9164
14,0.5235991,6.074082,10689
15,0.5286555,5.628539,12348
16,0.5233161,5.134458,14228
17,0.5090566,4.679813,16251
18,0.4883102,4.425838,18456
19,0.4718497,4.393109,20908
20,0.4666405,4.532873,23285
21,0.4630308,4.876881,25539
22,0.4603617,4.933036,27706
23,0.4574892,4.8311,29838
24,0.4543533,4.866635,32056
25,0.4547471,4.772846,34397
26,0.4560686,4.635023,36950
27,0.4570223,4.508255,39827
28,0.4577431,4.528547,42862
29,0.4596758,4.685335,45987
30,0.4614805,4.811176,49282
31,0.463284,4.838314,52290
32,0.4669192,4.743268,55117
33,0.4690835,4.612589,57836
34,0.4723068,4.391726,60361
35,0.4762232,4.196371,62706
36,0.4787523,3.997181,64936
37,0.480929,3.789541,67080
38,0.4826227,3.507819,69132
39,0.4840899,3.196734,71089
40,0.4846423,2.975928,72933
41,0.4841251,2.84245,74640
42,0.4832961,2.775865,76330
43,0.4819403,2.777224,78031
44,0.4803004,2.837251,79678
45,0.4782252,2.876228,81168
46,0.4755039,2.889669,82447
47,0.4726397,2.839193,83549
48,0.4704108,2.80926,84473
49,0.4692486,2.871159,85204
50,0.4678197,2.899497,85828
51,0.4664663,2.887557,86329
52,0.4660406,2.871859,86536
53,0.4662093,2.8646,86589
