patch_mean_q,patch_size,patch_size_percentage,patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_centroid_nearest_surface_coord_x,patch_centroid_nearest_surface_coord_y,patch_centroid_nearest_surface_coord_z,patch_centroid_idr_euclid_dist,patch_centroid_idr_surf_dist
-11.53709,4732,0.03,119.2375,63.33333,16.92761,119.072,63.151,17.256,48.10698,66.8577
-10.05115,14394,0.08,135.1128,57.24648,-15.72466,135.334,55.759,-15.09,13.36727,19.92933
-11.11591,11497,0.06,136.519,62.22187,17.66356,136.615,62.202,17.347,42.15136,57.09981
