radius,mean_patchiness,mean_phi,num_points
2,0.6896737,-6.391582,96
3,0.6303695,-17.34497,507
4,0.6821933,-17.09939,928
5,0.639002,-15.66042,1201
6,0.6091599,-14.29052,1511
7,0.5981476,-9.217212,1904
8,0.5908121,-4.587816,2381
9,0.5879319,0.5717323,3132
10,0.564965,2.452579,3862
11,0.5378506,3.563892,4669
12,0.5185233,3.996907,5568
13,0.5127304,4.060118,6385
14,0.5220621,4.031395,7195
15,0.534151,3.985526,8080
16,0.5527328,3.153839,9206
17,0.5566509,3.218443,10792
18,0.5503205,3.700944,12499
19,0.541696,3.989508,14089
20,0.5396402,4.407859,15620
21,0.538042,4.550646,17477
22,0.5268749,4.316266,19821
23,0.5102851,3.909397,22410
24,0.501236,3.694635,25224
25,0.4944251,3.138433,28104
26,0.4885209,3.200332,31263
27,0.4890608,3.476186,34835
28,0.4905503,3.527122,38918
29,0.4899637,3.73114,42417
30,0.4921888,4.091391,46083
31,0.4977035,4.24421,49796
32,0.5004433,4.345879,53888
33,0.4984874,4.265152,58209
34,0.4915253,4.197176,62682
35,0.4851301,4.071416,66629
36,0.4811072,3.999239,70062
37,0.4794706,3.980345,72724
38,0.4793316,3.993699,75315
39,0.4775879,3.941396,78405
40,0.4756965,3.899198,81562
41,0.4761704,3.78395,84743
42,0.4755449,3.691309,88047
43,0.4745151,3.66182,91449
44,0.4728305,3.688637,94593
45,0.4694251,3.670463,97791
46,0.467124,3.683844,100566
47,0.4646219,3.689198,103081
48,0.4631087,3.690266,105276
49,0.4623173,3.628276,106956
50,0.4625385,3.537843,108882
51,0.4630693,3.494602,111111
52,0.4618701,3.376458,113433
53,0.4628431,3.239268,115077
54,0.4629899,3.081176,116465
55,0.4627161,2.984035,117717
56,0.4624078,2.972131,118471
57,0.4620542,2.967383,119103
58,0.4619071,2.970134,119695
59,0.4622372,2.975655,119857
