surface_dist,mean_patchiness,mean_phi,num_points
2,0.9838392,44.25074,185
3,0.9289776,40.69089,414
4,0.839182,33.80659,744
5,0.7290618,27.08711,1193
6,0.6571893,22.06099,1824
7,0.6218638,16.87821,2589
8,0.5613862,12.11625,3569
9,0.5091567,9.520439,4595
10,0.474862,8.292903,5565
11,0.4595803,7.338172,6498
12,0.4522593,7.057635,7499
13,0.4442664,7.013775,8578
14,0.4361651,6.789995,9714
15,0.4236976,6.699567,10888
16,0.4107689,6.451066,12158
17,0.4023399,6.13846,13447
18,0.395197,6.010287,14802
19,0.3877091,5.830295,16199
20,0.3840916,5.384267,17657
21,0.382546,4.735213,19205
22,0.3840308,4.217015,20850
23,0.3901404,3.77104,22592
24,0.3946102,3.294514,24413
25,0.3939248,2.762485,26439
26,0.390842,2.13632,28638
27,0.3874288,1.70547,31033
28,0.3868075,1.538717,33681
29,0.3898817,1.534131,36536
30,0.3920671,1.479018,39330
31,0.3933342,1.456026,42255
32,0.3939183,1.610999,45456
33,0.394562,1.976109,48710
34,0.3964288,2.316017,51868
35,0.3969154,2.502594,55006
36,0.3968537,2.657438,58181
37,0.396227,2.841585,61416
38,0.3955222,2.907578,64703
39,0.3938006,3.006146,67860
40,0.3901152,3.071881,71043
41,0.385146,3.169258,74189
42,0.3809207,3.226235,77244
43,0.3800674,3.213862,79657
44,0.3793378,3.150285,81657
45,0.3778559,3.076586,83188
46,0.3765421,3.002874,84383
47,0.3758274,2.967023,85327
48,0.3763321,2.975052,86167
49,0.3773449,3.003284,87044
50,0.3778196,3.045213,87925
51,0.378338,3.05073,88805
52,0.3793245,3.071284,89663
53,0.3805188,3.103248,90423
54,0.3815784,3.165888,90946
55,0.382348,3.153402,91135
56,0.3828848,3.133437,91224
57,0.3829095,3.132549,91228
