radius,mean_patchiness,mean_phi,num_points
2,0.4865169,11.75694,5
3,0.4363249,14.03551,299
4,0.4724882,8.682496,817
5,0.4642153,8.972068,1375
6,0.4608974,9.227357,2432
7,0.3707672,7.02935,3736
8,0.3384552,5.843207,4613
9,0.3177397,5.161231,5654
10,0.3183114,4.7172,7058
11,0.3245099,4.629517,8781
12,0.32943,4.373931,10720
13,0.3393144,4.097921,12845
14,0.3392967,4.156546,15163
15,0.3302563,4.224655,18111
16,0.3222837,4.03094,21733
17,0.3322373,4.101219,25267
18,0.3487505,4.19229,28661
19,0.3572679,4.337831,31676
20,0.3637633,4.515377,34596
21,0.3699642,4.676148,37582
22,0.3758691,4.768351,39555
23,0.3789694,4.687225,41374
24,0.3802668,4.291983,43183
25,0.3805753,3.897008,45049
26,0.3802586,3.685733,46332
27,0.3800165,3.556338,47314
28,0.3786304,3.418728,48292
29,0.379811,3.215004,49250
30,0.3809614,3.073652,50062
31,0.3819192,2.979258,50718
32,0.3827979,2.946759,51232
33,0.3856526,2.91747,51748
34,0.3884131,2.888641,52400
35,0.3912144,2.919148,52699
