surface_dist,mean_patchiness,mean_phi,num_points
2,0.1133746,1.344774,172
3,0.1322135,5.279157,365
4,0.1376036,4.722771,658
5,0.1606662,3.417913,1052
6,0.1896788,2.67099,1502
7,0.2286995,2.970406,2051
8,0.2699777,2.948417,2734
9,0.2973269,3.064919,3603
10,0.3331183,2.739481,4634
11,0.3659902,1.95021,5731
12,0.3956404,0.9439892,6857
13,0.4188827,0.4288841,8121
14,0.4289541,0.1137476,9571
15,0.4326566,0.08235829,11165
16,0.4326239,-0.06679825,12891
17,0.4253294,-0.1919068,14738
18,0.4124075,-0.2201458,16753
19,0.3994758,-0.087851,19103
20,0.3889108,0.1389836,21694
21,0.3828077,0.4467875,24445
22,0.3772351,0.6225709,27349
23,0.3702922,0.558731,30352
24,0.3682814,0.4358317,33363
25,0.3684312,0.2916515,36531
26,0.3691102,0.1339213,39984
27,0.3717517,-0.0008493208,43858
28,0.3776276,-0.07235438,48219
29,0.3814897,0.03741898,53003
30,0.3826319,0.1754456,57765
31,0.383515,0.2278257,62534
32,0.38473,0.1733753,67400
33,0.3842304,0.1662022,72083
34,0.3853384,0.200183,76874
35,0.3897834,0.2187335,81746
36,0.3956992,0.2258399,86961
37,0.4016332,0.3352074,92392
38,0.4071227,0.4660954,97984
39,0.4103379,0.5985718,103108
40,0.4133866,0.680537,107923
41,0.4147902,0.7461231,112454
42,0.4147014,0.8463819,116895
43,0.4136908,0.9395724,121108
44,0.4116947,1.008415,124988
45,0.4097494,1.01566,128316
46,0.4086999,0.9930138,131058
47,0.4080569,1.007352,133272
48,0.4066004,1.016646,135140
49,0.4040654,1.010427,136951
50,0.4015967,0.986463,138788
51,0.3993693,0.9656237,140525
52,0.3978798,0.9338008,142209
53,0.3968689,0.9043086,143842
54,0.3958947,0.8988978,145373
55,0.3949142,0.9064603,146948
56,0.3940754,0.9118131,148576
57,0.3938797,0.9252223,150159
58,0.3937983,0.9300427,151715
59,0.3937322,0.9559255,153041
60,0.3934149,0.9868857,153905
61,0.3929868,1.023399,154484
62,0.3928907,1.025246,154571
