radius,mean_patchiness,mean_phi,num_points
2,0.9906938,-17.12806,56
3,0.7979013,-21.03703,594
4,0.7650468,-17.64298,1242
5,0.7067801,-15.46007,1903
6,0.6505339,-11.89937,2418
7,0.6132829,-8.480371,3076
8,0.5517181,-6.22686,3955
9,0.4950646,-5.223897,5074
10,0.467789,-4.487618,6390
11,0.4396226,-3.498773,7727
12,0.4306682,-2.817065,8957
13,0.4377312,-1.835809,10586
14,0.4468128,-0.773528,12557
15,0.4597337,0.09153372,14509
16,0.4666978,0.9714754,16755
17,0.4593015,1.795699,19288
18,0.455409,2.368582,22406
19,0.456373,2.930937,25752
20,0.4583418,3.582006,29048
21,0.4602011,3.902006,32768
22,0.4573025,4.222099,36711
23,0.4593355,4.455299,40267
24,0.4620524,4.451595,43279
25,0.4632172,4.449174,46389
26,0.4628424,4.425488,49870
27,0.4615109,4.258613,54233
28,0.4622118,4.109083,59051
29,0.4642114,3.964334,63609
30,0.4684315,3.734729,68218
31,0.4724399,3.446719,72348
32,0.4694368,3.225727,76822
33,0.4601587,3.035734,81149
34,0.4545192,2.81949,84840
35,0.4522004,2.553928,88461
36,0.4537506,2.376003,90411
37,0.4536945,2.293314,91639
38,0.4525465,2.285903,92946
39,0.4513428,2.249105,93978
40,0.449297,2.251591,94769
41,0.447288,2.24816,95510
42,0.446875,2.246341,95601
