radius,mean_patchiness,mean_phi,num_points
2,0.1564804,3.244042,119
3,0.2247055,6.806781,708
4,0.3196718,2.445974,1167
5,0.3554542,0.2582586,1725
6,0.348932,0.04980419,2411
7,0.3201843,0.5371849,3277
8,0.3241045,0.726468,4210
9,0.3446037,-0.05954272,5012
10,0.350711,-0.653223,5809
11,0.3556216,-0.7010438,6686
12,0.3535555,-0.2417678,7743
13,0.3590494,0.5047874,8923
14,0.3641888,1.06562,10280
15,0.3687838,1.704454,11713
16,0.3802481,3.016954,12941
17,0.3837302,3.808142,14144
18,0.3868779,3.970998,15435
19,0.39577,4.185986,16751
20,0.4102782,4.435534,18212
21,0.4183972,4.23908,19679
22,0.4169435,4.119611,21051
23,0.4092779,3.973535,22483
24,0.4042419,3.700457,24158
25,0.4022214,3.633666,26042
26,0.400356,3.441656,28108
27,0.3978581,3.258487,30088
28,0.3973587,2.583682,32351
29,0.3965205,2.266855,33661
30,0.397224,2.064053,35118
31,0.3943711,2.040171,36576
32,0.3902445,1.899077,37805
33,0.3856577,1.729459,39047
34,0.3808547,1.738657,40315
35,0.3766037,1.792679,41602
36,0.371464,1.781895,42869
37,0.3676628,1.794677,44344
38,0.3648357,1.909003,45887
39,0.3656133,2.045469,47249
40,0.3686791,2.199856,48780
41,0.3731275,2.408596,50231
42,0.3749229,2.502974,51930
43,0.3732642,2.682991,53359
44,0.3727779,2.775772,54771
45,0.3728462,2.854821,56253
46,0.3723479,2.864695,57712
47,0.3739185,2.969916,59001
48,0.3754602,3.066677,60264
49,0.3792566,3.267757,61932
50,0.380562,3.330452,63219
51,0.3788946,3.276634,64704
52,0.3783765,3.298568,65997
53,0.3796836,3.427475,67270
54,0.3813365,3.534851,68124
55,0.3822392,3.583483,68768
56,0.3836898,3.696325,69455
57,0.3849136,3.793719,70164
58,0.3847799,3.831281,70751
59,0.384225,3.831334,71345
60,0.3846954,3.83518,71554
61,0.3857569,3.850667,71711
62,0.3866658,3.882909,71856
63,0.3868233,3.917444,72015
64,0.3862298,3.918808,72182
65,0.3856887,3.950922,72350
66,0.3855509,3.967688,72402
