radius,mean_patchiness,mean_phi,num_points
2,0.4053476,12.50105,42
3,0.5317047,11.32337,181
4,0.6130486,3.566826,440
5,0.5754221,2.963556,777
6,0.5196632,3.024237,1250
7,0.4685958,4.709476,1812
8,0.4340447,4.751592,2506
9,0.4130122,4.306705,3378
10,0.3944605,3.542716,4507
11,0.3768829,3.150096,5783
12,0.3693144,2.417803,7190
13,0.351862,2.379637,9057
14,0.338582,2.717095,10777
15,0.3410975,2.858876,12948
16,0.3394,2.971662,15683
17,0.3415762,2.869539,18334
18,0.3479066,2.609318,20935
19,0.3529495,2.449198,23550
20,0.3601157,2.466169,26341
21,0.3668962,2.34369,29805
22,0.3658409,2.064792,33399
23,0.362594,2.024173,36800
24,0.3606004,1.890082,40706
25,0.3664026,1.639329,44561
26,0.3694854,1.513462,48354
27,0.3754503,1.30343,52339
28,0.3839549,1.2386,56351
29,0.3899963,1.286904,59861
30,0.3915959,1.23397,63202
31,0.3901179,1.20038,66254
32,0.3898619,1.198247,68616
33,0.392897,1.224005,71119
34,0.3975413,1.205875,73962
35,0.4017681,1.149071,76465
36,0.4031172,1.092378,79044
37,0.4028542,0.9716811,81746
38,0.4029219,0.8722697,84168
39,0.4034868,0.7616816,86742
40,0.4057267,0.6001881,89314
41,0.4074604,0.4457262,91881
42,0.4098743,0.3775383,94514
43,0.4126171,0.2693328,97021
44,0.4160345,0.1329326,99483
45,0.4180076,0.0480313,101719
46,0.4183731,0.007669952,104296
47,0.4197814,-0.02999712,107391
48,0.4202464,-0.1178169,110162
49,0.4193885,-0.1465748,112780
50,0.4184643,-0.1412924,115452
51,0.4174015,-0.102646,118856
52,0.4171488,0.03563156,122502
53,0.4168905,0.1579948,125589
54,0.4162925,0.2218051,128202
55,0.4156037,0.2220681,130157
56,0.4155811,0.2091323,131265
57,0.4157435,0.1790955,131974
58,0.4154559,0.1794998,132452
59,0.4148222,0.1812385,133017
60,0.4150718,0.1892086,133222
61,0.4153518,0.1965521,133296
