surface_dist,mean_patchiness,mean_phi,num_points
2,0.8414581,-10.99557,180
3,0.6953953,-14.17228,406
4,0.6291555,-16.48965,703
5,0.6055208,-12.97611,1118
6,0.6028982,-9.161003,1579
7,0.606568,-5.516429,2085
8,0.6060296,-2.554914,2652
9,0.5994547,-0.8768877,3323
10,0.5738709,-0.2620617,4115
11,0.5324165,-0.162212,5063
12,0.4856148,-0.2056783,6209
13,0.4468464,-0.7027849,7516
14,0.4146423,-1.110488,8981
15,0.3925364,-0.969968,10661
16,0.3797289,-0.7166368,12444
17,0.3750019,-0.2561721,14294
18,0.3758204,0.3311614,16228
19,0.3750795,0.5194781,18066
20,0.3684606,0.6618415,20143
21,0.3636552,0.7741306,22409
22,0.3660173,0.6060169,24886
23,0.3751873,0.6199476,27470
24,0.3849111,0.7384772,30116
25,0.3881397,0.9137494,32824
26,0.3870104,0.8908217,35494
27,0.3836649,0.6687819,38242
28,0.3776775,0.638101,40968
29,0.374409,0.5723687,43594
30,0.3755902,0.5458482,46072
31,0.3784158,0.5071208,48372
32,0.3805807,0.5330328,50642
33,0.3817629,0.6264629,52913
34,0.3833888,0.7560061,55254
35,0.3860497,0.9005673,57584
36,0.3902321,0.9137948,59951
37,0.3934599,0.8485582,62272
38,0.3961861,0.7800223,64672
39,0.3982683,0.6625276,67067
40,0.4004936,0.5171432,69655
41,0.4015237,0.4872776,72160
42,0.4027542,0.6089398,74643
43,0.4049555,0.8632579,77117
44,0.4049488,1.03125,79578
45,0.4041408,1.140942,81988
46,0.405072,1.289108,84391
47,0.4068348,1.402856,86820
48,0.4078455,1.419985,89094
49,0.4086102,1.364227,90997
50,0.4090192,1.296854,92680
51,0.4089564,1.240748,94202
52,0.4076845,1.222541,95186
53,0.4067025,1.178678,95930
54,0.4065338,1.144535,96640
55,0.4066949,1.100654,97294
56,0.407118,1.062409,97775
57,0.4073897,1.040125,98013
58,0.4073782,1.040088,98016
