radius,mean_patchiness,mean_phi,num_points
2,0.2937389,-1.835439,25
3,0.4712837,1.785203,487
4,0.5227543,1.118544,1053
5,0.5679113,-1.730631,1812
6,0.5815504,-3.276386,2862
7,0.5853699,-3.753958,3923
8,0.5734636,-3.906143,4984
9,0.5536553,-3.636882,6094
10,0.5287791,-3.019982,7409
11,0.4996159,-2.765342,8864
12,0.4622224,-2.026237,10403
13,0.4413309,-1.384288,11947
14,0.4227695,-1.161219,13858
15,0.4081308,-1.122301,15903
16,0.403579,-0.7161139,17982
17,0.4034005,-0.3578766,20156
18,0.4052065,-0.09762464,22537
19,0.3986079,-0.05828679,24934
20,0.391576,-0.07890157,27558
21,0.3917229,-0.1838851,30408
22,0.3991018,-0.3336315,33551
23,0.406417,-0.3245179,36262
24,0.4069606,-0.1815313,39399
25,0.3996224,0.009995818,43088
26,0.398674,-0.09459185,46687
27,0.3990098,-0.2257706,50487
28,0.4021979,-0.4870804,54982
29,0.4060386,-0.4555921,60351
30,0.4057147,-0.2481749,66623
31,0.4030705,0.01229955,72271
32,0.4007925,0.2069569,76818
33,0.3972633,0.365349,81246
34,0.393185,0.3920472,84684
35,0.3900135,0.3317486,87412
36,0.3886988,0.330261,89800
37,0.3887041,0.2678033,91241
38,0.3886346,0.2078567,92286
39,0.3882318,0.2560954,92932
40,0.3884654,0.2931067,93213
41,0.3895529,0.3682342,93408
42,0.390157,0.4260625,93509
