radius,mean_patchiness,mean_phi,num_points
2,0.02542113,-0.2200439,88
3,0.1888488,-2.670474,366
4,0.2582786,-2.959169,860
5,0.2757438,0.2765717,1492
6,0.3060279,2.719091,2260
7,0.3041765,2.88692,3341
8,0.2885912,2.57167,4448
9,0.2933982,1.522303,5475
10,0.3074712,0.3612637,6816
11,0.3336052,-0.3843753,8339
12,0.3536327,-0.4360559,9823
13,0.3609813,0.3335266,11551
14,0.3544125,0.639574,13477
15,0.339741,0.5113573,15647
16,0.3437671,0.7232152,18199
17,0.3659528,1.658581,21068
18,0.3846615,2.41564,24615
19,0.3944942,2.694499,28673
20,0.3999281,2.786234,33289
21,0.4058313,2.924141,37397
22,0.4085445,3.024165,41659
23,0.4084207,3.122329,46464
24,0.4110211,3.191435,51457
25,0.4116277,3.091675,56697
26,0.413111,2.718026,62295
27,0.4118991,2.370137,67878
28,0.4108365,2.189114,72602
29,0.412097,1.848048,77786
30,0.4128872,1.492624,83476
31,0.4149519,1.308437,88378
32,0.413806,1.04211,94364
33,0.4137994,0.8293888,100601
34,0.4130822,0.7106466,106495
35,0.4104271,0.7127814,112419
36,0.4086734,0.7074023,118580
37,0.4106675,0.7487767,123889
38,0.4111367,0.6874902,129243
39,0.4111456,0.6090077,134750
40,0.4119587,0.5324524,138993
41,0.4108964,0.5974176,142631
42,0.410754,0.7396841,145528
43,0.4106606,0.738495,147692
44,0.4098841,0.7230461,149224
45,0.4102154,0.7546648,150485
46,0.4094498,0.726753,151444
47,0.4092591,0.6951048,151710
48,0.4091396,0.6945223,151759
