radius,mean_patchiness,mean_phi,num_points
2,0.6884632,7.000975,48
3,0.7276211,12.80351,339
4,0.6304373,11.51973,530
5,0.5358464,11.19969,770
6,0.4560798,7.614822,1180
7,0.414503,4.24127,1782
8,0.4057366,1.981839,2604
9,0.3964905,1.78968,3358
10,0.3992958,2.113971,4172
11,0.4055935,2.224959,5063
12,0.4218912,2.384319,6040
13,0.4303764,2.006224,7194
14,0.4361317,1.893061,8479
15,0.4405604,2.233445,9888
16,0.4394636,2.228194,11399
17,0.4459108,2.110981,12410
18,0.4508606,2.155527,13387
19,0.452985,2.029297,14474
20,0.4522659,2.323652,15547
21,0.4511516,2.54067,16507
22,0.4488412,2.470218,17373
23,0.447243,2.203393,18049
24,0.4460244,1.948408,18769
25,0.4453953,1.726317,19531
26,0.4442446,1.49457,20332
27,0.441592,1.149993,21309
28,0.4417957,0.921514,22220
29,0.4401847,0.7238041,23017
30,0.4401669,0.5777722,23739
31,0.4410762,0.3976861,24616
32,0.4421315,0.3220705,25634
33,0.4424469,0.3092855,26754
34,0.4408267,0.3233148,27751
35,0.4405057,0.2678524,28731
36,0.4402579,0.2693787,29620
37,0.4393937,0.3656594,30559
38,0.4410039,0.4561731,31365
39,0.4416801,0.5109888,32314
40,0.4384282,0.4739709,33345
41,0.4376367,0.5368417,34558
42,0.4418428,0.5850496,36093
43,0.4419546,0.7941951,37992
44,0.4407339,0.9485702,40040
45,0.4390136,0.9782106,41837
46,0.4361252,0.9994885,43669
47,0.4353058,1.054197,45684
48,0.4352941,1.094685,47468
49,0.4344664,1.10949,49324
50,0.4331963,1.173459,50988
51,0.4302039,1.272727,52632
52,0.4281303,1.306851,54061
53,0.4258414,1.3331,55567
54,0.4233947,1.310989,57235
55,0.419261,1.303822,59093
56,0.416143,1.28165,60948
57,0.4139886,1.290315,62458
58,0.4107376,1.234665,63874
59,0.4062661,1.203101,65188
60,0.4013857,1.20379,66419
61,0.3963095,1.130437,67745
62,0.3917302,1.050366,69044
63,0.3875866,0.9528882,70427
64,0.3828503,0.8538873,71954
65,0.3785495,0.7573935,73451
66,0.3751104,0.6705674,74867
67,0.3708979,0.6442028,76223
68,0.3686583,0.5763859,77691
69,0.3667665,0.503621,79040
70,0.3644342,0.4368451,80438
71,0.3618385,0.3624515,81991
72,0.359463,0.3027834,83675
73,0.3583819,0.2066282,85409
74,0.3585374,0.1073901,87311
75,0.3594615,0.01605821,89203
76,0.3606125,-0.07449178,90964
77,0.3615388,-0.1490123,92877
78,0.3616006,-0.2035853,95079
79,0.3612437,-0.2410068,97072
80,0.3616414,-0.2814727,99168
81,0.3619489,-0.293272,101383
82,0.3623101,-0.3076231,103330
83,0.3630379,-0.3546921,105276
84,0.3625089,-0.2915142,107210
85,0.3622219,-0.3009635,108878
86,0.361825,-0.33668,110198
87,0.3616763,-0.3837206,111883
88,0.3619704,-0.3399664,113480
89,0.3628145,-0.2796981,114514
90,0.3630582,-0.2266931,115183
91,0.3631254,-0.2103744,115509
92,0.3631553,-0.1977977,115746
93,0.363046,-0.1916221,115997
94,0.3626817,-0.1978957,116255
95,0.3628457,-0.2152387,116383
