surface_dist,mean_patchiness,mean_phi,num_points
2,0.9891654,36.20428,177
3,0.9469728,34.45809,400
4,0.8851486,31.69152,759
5,0.8123192,26.84629,1198
6,0.7443146,21.30037,1697
7,0.713369,17.74679,2235
8,0.7005028,15.63889,2872
9,0.7037145,15.14337,3635
10,0.6968493,14.89342,4538
11,0.6809106,15.05794,5564
12,0.6628436,13.93464,6670
13,0.6448961,12.11526,7894
14,0.63697,10.40846,9329
15,0.6269169,9.12266,11011
16,0.5983674,8.018981,12868
17,0.5634124,7.290167,14946
18,0.5374551,6.629023,17144
19,0.5210484,6.170113,19671
20,0.5092529,6.190233,22339
21,0.5000412,6.495603,25316
22,0.4960328,6.572812,28533
23,0.4913242,6.5084,32001
24,0.4834782,6.255827,35614
25,0.477678,6.06204,39049
26,0.4718828,5.977574,42286
27,0.4658017,5.814389,45560
28,0.4623249,5.493267,48916
29,0.4593829,5.111104,52254
30,0.4554685,4.632651,55767
31,0.4533348,4.311749,59413
32,0.4522411,4.19589,63106
33,0.4490639,4.162481,66715
34,0.4437091,4.10066,70562
35,0.4382166,4.016833,74743
36,0.4342851,3.983279,79199
37,0.4316274,3.985117,83910
38,0.4275553,3.892835,88738
39,0.4248134,3.793469,93406
40,0.4243375,3.620845,98233
41,0.4250251,3.381128,103220
42,0.426095,3.183556,107938
43,0.4275001,3.000232,112240
44,0.4292188,2.91213,116404
45,0.4304117,2.816968,120423
46,0.4317623,2.700174,124512
47,0.4336987,2.633795,128751
48,0.4347306,2.594195,132743
49,0.4357725,2.559566,136386
50,0.4384317,2.511112,139055
51,0.4410242,2.392852,140882
52,0.4419371,2.308156,142046
53,0.4427185,2.216497,143027
54,0.443292,2.14546,143750
55,0.4438667,2.112893,144040
56,0.4439712,2.107955,144147
57,0.4439973,2.107323,144163
