radius,mean_patchiness,mean_phi,num_points
2,0.6588495,-7.233064,118
3,0.585271,-18.62719,744
4,0.4980661,-15.11368,1222
5,0.4224575,-11.52317,1668
6,0.3489666,-8.238204,2228
7,0.3068051,-5.785405,2950
8,0.3092712,-3.621625,4028
9,0.3513825,-3.317345,5036
10,0.3916521,-2.341279,6017
11,0.4200711,-1.168207,7260
12,0.4286289,0.3708278,8427
13,0.4271487,0.8815901,9655
14,0.4213392,0.8975567,10868
15,0.4213801,0.8369756,12186
16,0.4270299,0.7928572,13614
17,0.427724,0.9817479,15224
18,0.4143794,1.415298,17282
19,0.4065758,1.814925,19142
20,0.3978035,1.839049,20985
21,0.3900068,1.552031,23379
22,0.3804779,1.36098,26096
23,0.3736341,1.131772,29038
24,0.367527,0.9957505,32446
25,0.3659553,0.9187173,35843
26,0.3683043,0.9545717,39371
27,0.3699372,1.114107,43478
28,0.370797,1.227389,47914
29,0.3664261,1.403897,52773
30,0.3672558,1.590414,57741
31,0.3667644,1.738827,61771
32,0.370066,1.847565,65121
33,0.3738197,2.197534,68534
34,0.376914,2.27733,71786
35,0.3786569,2.199502,74358
36,0.379097,2.006299,76632
37,0.3794509,1.908275,78327
38,0.3788595,1.962955,79462
39,0.3784094,2.029901,80516
40,0.3780971,2.106055,81387
41,0.3781729,2.118326,82055
42,0.3778617,2.104894,82246
43,0.3778026,2.104699,82261
