surface_dist,mean_patchiness,mean_phi,num_points
2,0.3781261,13.78279,139
3,0.4615655,5.045554,315
4,0.5066469,3.380281,575
5,0.5266116,3.112931,918
6,0.5238745,4.57238,1382
7,0.5130122,4.114747,1932
8,0.4991768,2.852652,2539
9,0.4909235,1.450185,3221
10,0.4818045,0.2493898,4001
11,0.4737368,-0.9016812,4836
12,0.4612811,-1.198203,5711
13,0.4610586,-1.531042,6778
14,0.4577334,-1.923016,7895
15,0.4544962,-2.294679,9132
16,0.4477257,-2.101716,10406
17,0.4389731,-1.454722,11779
18,0.4323153,-0.7342031,13218
19,0.4310394,-0.06552641,14750
20,0.4332218,0.5833443,16445
21,0.4348725,1.325018,18287
22,0.4305826,1.720734,20203
23,0.4270426,2.10266,22169
24,0.4246795,2.084462,24095
25,0.421731,2.17016,25983
26,0.4202059,2.254452,27770
27,0.4196944,2.144498,29571
28,0.4193061,1.945254,31454
29,0.4199231,1.891472,33371
30,0.4235577,1.934247,35309
31,0.4286699,1.868554,37310
32,0.4322962,1.74414,39336
33,0.4327192,1.659942,41393
34,0.4303744,1.620327,43470
35,0.4245731,1.604025,45554
36,0.4181705,1.559021,47820
37,0.4135207,1.534168,50224
38,0.4107381,1.475208,52799
39,0.4093856,1.438736,55583
40,0.4091319,1.545955,58408
41,0.4082642,1.704225,61187
42,0.407815,1.914142,64071
43,0.4064485,1.985511,66609
44,0.40447,1.944033,69103
45,0.4026084,1.899631,71655
46,0.4020028,1.905392,74188
47,0.4045626,1.954568,76780
48,0.4083261,1.990936,79269
49,0.4112788,2.009518,81804
50,0.4132502,2.099526,84378
51,0.4159586,2.20673,87022
52,0.4193443,2.250214,89779
53,0.4218216,2.168837,92602
54,0.4225695,2.057683,95220
55,0.4223494,1.93669,97804
56,0.4211239,1.841127,100349
57,0.4202981,1.857782,102734
58,0.42018,1.992295,104939
59,0.4197878,2.158064,107097
60,0.41861,2.271545,109365
61,0.417465,2.285403,111549
62,0.4172447,2.270997,113871
63,0.4176029,2.243127,116192
64,0.4172794,2.176896,118336
65,0.4163615,2.162583,120464
66,0.4153968,2.234156,122525
67,0.4151344,2.29748,124623
68,0.4158285,2.348638,126609
69,0.4158486,2.385563,128664
70,0.4153656,2.465822,130704
71,0.4143048,2.503045,132705
72,0.4131857,2.509327,134611
73,0.4123387,2.502701,136495
74,0.4112902,2.482218,138348
75,0.4093823,2.438771,140207
76,0.4077424,2.395217,142023
77,0.4063246,2.366024,143820
78,0.4048485,2.352618,145578
79,0.4044243,2.369697,147373
80,0.4050334,2.397776,149286
81,0.4061679,2.397941,151271
82,0.40712,2.380131,153277
83,0.4074901,2.364749,155227
84,0.4073476,2.372221,157018
85,0.4070695,2.4003,158703
86,0.4067746,2.423319,160352
87,0.4064337,2.427302,162033
88,0.4061148,2.44102,163614
89,0.4058665,2.464694,165024
90,0.405058,2.461338,166007
91,0.4048775,2.433742,166587
92,0.4047572,2.435355,166960
93,0.4045627,2.435534,167100
94,0.4045078,2.435309,167128
