surface_dist,mean_patchiness,mean_phi,num_points
2,0.2535586,1.41513,175
3,0.3752887,-2.595698,410
4,0.4830837,-5.245373,753
5,0.5336387,-6.611594,1212
6,0.5194954,-6.546078,1842
7,0.4706198,-5.496719,2574
8,0.4328463,-4.21377,3417
9,0.4267229,-2.65267,4406
10,0.43779,-1.354816,5618
11,0.4521097,-0.00441696,6980
12,0.4539607,1.015336,8535
13,0.4468629,1.644776,10318
14,0.4424076,2.13293,12084
15,0.4305927,2.202123,13907
16,0.4242705,2.392997,15711
17,0.4247565,1.936482,17553
18,0.4274413,1.28866,19662
19,0.4233934,0.9873444,21916
20,0.419461,0.7001741,24239
21,0.4150991,0.3279846,26881
22,0.4128373,-0.03247677,29544
23,0.4133145,-0.2082338,32242
24,0.4136334,-0.1734519,34965
25,0.4124612,-0.1290341,37714
26,0.4150957,-0.001729345,40565
27,0.4188155,0.3599438,43612
28,0.4208364,0.5786391,46850
29,0.4249566,0.8917812,50274
30,0.4262764,1.054583,53880
31,0.4261746,1.168091,57524
32,0.4243027,1.266075,61198
33,0.4241829,1.330513,64721
34,0.4244984,1.418818,68169
35,0.4258729,1.573983,71162
36,0.4268513,1.7888,73716
37,0.4272892,1.968813,75897
38,0.4271622,2.022483,77725
39,0.4252182,1.950289,79488
40,0.4238808,1.882187,81174
41,0.4257166,1.81173,82554
42,0.4269427,1.756795,83777
43,0.4262923,1.728626,84777
44,0.4264172,1.711995,85698
45,0.4274231,1.685993,86513
46,0.4284284,1.689179,87156
47,0.4290307,1.672987,87630
48,0.4290697,1.659363,87789
