radius,mean_patchiness,mean_phi,num_points
2,0.9601898,-10.59394,136
3,0.7524527,-11.74957,806
4,0.7517456,-13.40182,1294
5,0.7132652,-12.54832,1594
6,0.6432093,-10.7939,1981
7,0.6178264,-9.853184,2527
8,0.5893455,-8.230247,3206
9,0.5427549,-6.792854,3958
10,0.4952854,-5.824102,4810
11,0.463275,-4.304731,5883
12,0.4456302,-3.786264,7053
13,0.4435546,-3.344716,8428
14,0.441611,-2.227446,10276
15,0.4596776,-0.77386,12300
16,0.4818428,0.06033277,14789
17,0.4833588,0.8182602,17597
18,0.4826283,1.193008,20673
19,0.483655,0.9529759,23689
20,0.4800825,1.00393,26727
21,0.4810256,1.225005,29675
22,0.4867266,0.9404991,32097
23,0.49489,0.6754902,34441
24,0.4995022,0.458115,37098
25,0.4991132,0.272218,39965
26,0.4997182,0.06304733,43085
27,0.4979652,-0.0567664,46379
28,0.5011762,-0.09075328,49863
29,0.5077395,-0.05205254,53135
30,0.5059297,-0.09531719,55686
31,0.5029548,0.007755194,58162
32,0.5009463,0.2753615,61021
33,0.4966051,0.5353234,64016
34,0.4944009,0.7002675,67295
35,0.4923904,0.8527795,70778
36,0.491747,1.008854,74644
37,0.4885129,1.2202,78293
38,0.485755,1.327062,81637
39,0.4848213,1.451108,84408
40,0.4833567,1.575212,87034
41,0.4824802,1.70385,89623
42,0.4824145,1.825019,92359
43,0.4843324,1.883965,94356
44,0.4873162,1.919295,96170
45,0.4887141,1.847164,97069
46,0.4896682,1.797528,97755
47,0.488675,1.812469,98100
48,0.4877072,1.826936,98455
49,0.4874524,1.794969,98813
50,0.4880233,1.74843,99193
51,0.4888414,1.707853,99364
