surface_dist,mean_patchiness,mean_phi,num_points
2,0.834885,14.56387,177
3,0.8005839,16.11946,408
4,0.7566352,13.04104,806
5,0.6927945,11.93584,1353
6,0.6601164,11.68181,2154
7,0.6413189,11.95046,3050
8,0.6226448,12.4515,3927
9,0.6175488,12.95656,4756
10,0.6063342,12.66123,5698
11,0.5886636,11.75444,6799
12,0.5764846,10.42213,8023
13,0.5665296,9.581102,9432
14,0.5621602,8.717737,10889
15,0.5480884,7.851278,12461
16,0.5335739,7.275863,14117
17,0.516632,6.844419,15941
18,0.5035065,6.475955,17834
19,0.4920408,6.197503,20110
20,0.4763517,5.988457,22679
21,0.4606861,5.79561,25291
22,0.4498003,5.855764,27807
23,0.4403006,5.766865,30408
24,0.4355642,5.543863,33107
25,0.4324422,5.188417,35892
26,0.4282418,4.756332,38852
27,0.4270949,4.623035,41758
28,0.4270319,4.572596,44569
29,0.4246838,4.553871,47325
30,0.42272,4.462183,50180
31,0.4217064,4.364498,53189
32,0.4201762,4.125453,56163
33,0.4186281,3.849899,59231
34,0.4167436,3.600965,62369
35,0.4148698,3.426067,65138
36,0.4138431,3.313649,67841
37,0.4145974,3.222194,70625
38,0.4162619,3.136888,73413
39,0.4176475,3.05221,76291
40,0.4170067,3.000823,79042
41,0.4167136,3.051405,81559
42,0.4155643,3.111027,84034
43,0.4134371,3.103413,86394
44,0.411844,3.062288,88731
45,0.4110147,3.024956,91006
46,0.4103337,3.007889,93338
47,0.4103056,3.018307,95790
48,0.4117116,3.033854,98408
49,0.4120324,2.996536,101227
50,0.4118827,2.927505,104310
51,0.4118399,2.909242,107638
52,0.4138098,2.962573,111032
53,0.4171768,3.104377,114567
54,0.4201503,3.141432,118182
55,0.4215355,3.133221,121528
56,0.4223002,3.148352,124765
57,0.4228162,3.143076,128054
58,0.4220946,3.109459,131327
59,0.4213286,3.094547,134465
60,0.4206359,3.079182,137551
61,0.4197868,3.038387,140553
62,0.4193967,2.929162,143147
63,0.419216,2.814978,145525
64,0.4195048,2.74804,147422
65,0.4200073,2.70985,149082
66,0.4205582,2.722936,150550
67,0.4210795,2.771647,151800
68,0.421817,2.767805,152900
69,0.4230743,2.765216,153864
70,0.4245623,2.802016,154710
71,0.4254302,2.819351,155380
72,0.426014,2.840131,156022
73,0.4263689,2.857478,156707
74,0.4264061,2.869947,157365
75,0.4264542,2.867249,157698
76,0.426605,2.861361,157824
77,0.4266182,2.861048,157831
