surface_dist,mean_patchiness,mean_phi,num_points
2,0.4529278,1.568903,181
3,0.4542885,1.106034,390
4,0.4298328,1.332523,719
5,0.4132802,0.4705362,1147
6,0.3828431,0.4829576,1670
7,0.3557242,1.000182,2351
8,0.3375438,1.460886,3103
9,0.3169376,1.797939,3945
10,0.3093211,2.282131,4900
11,0.3068466,2.209306,6100
12,0.3122467,2.842347,7448
13,0.3262243,3.354125,8918
14,0.3296909,3.110552,10615
15,0.3302818,2.761955,12438
16,0.3355909,2.447837,14464
17,0.354962,2.500069,16713
18,0.3748617,2.623645,19071
19,0.3857698,2.645278,21502
20,0.3969078,2.572928,24031
21,0.4074262,2.533153,26675
22,0.4106017,2.60467,29512
23,0.4116409,2.74756,32663
24,0.4142302,2.911647,36145
25,0.4179834,3.050121,39926
26,0.4235131,3.047238,43989
27,0.4284436,2.937002,48185
28,0.4293193,2.588398,52438
29,0.4260107,2.341197,56466
30,0.4235027,2.148722,60423
31,0.422025,2.029595,64366
32,0.4210401,1.973424,68352
33,0.4197338,2.063854,72270
34,0.4180745,2.259317,76086
35,0.4167459,2.363464,79636
36,0.414928,2.353715,83023
37,0.4115781,2.295959,86368
38,0.4080486,2.258821,89715
39,0.4026946,2.225837,93314
40,0.3983363,2.217729,96902
41,0.3932977,2.235947,100716
42,0.3888462,2.196145,104707
43,0.3866043,2.191358,108613
44,0.3867624,2.182339,112642
45,0.386581,2.128573,116532
46,0.3860692,2.039228,119865
47,0.385033,1.972929,123029
48,0.3838448,1.944683,126167
49,0.381991,1.903641,129248
50,0.3819789,1.815328,132386
51,0.3832052,1.752748,135557
52,0.3847639,1.674122,138397
53,0.3860647,1.6366,140990
54,0.3873349,1.600169,143373
55,0.3883741,1.564716,145565
56,0.3896637,1.515003,147551
57,0.3919321,1.491598,149191
58,0.3938147,1.547314,150332
59,0.3945528,1.603653,150894
60,0.3945473,1.617129,151004
