surface_dist,mean_patchiness,mean_phi,num_points
2,0.4321872,15.74171,178
3,0.3558232,9.407944,420
4,0.2803498,5.098511,748
5,0.313428,1.539346,1194
6,0.4216489,-1.589529,1783
7,0.4821508,-3.116385,2469
8,0.5089577,-2.927145,3292
9,0.5083579,-1.837862,4222
10,0.495042,-1.350386,5233
11,0.4691979,-0.934813,6191
12,0.4556027,-0.5228996,7204
13,0.4527792,0.1090628,8402
14,0.4624918,0.8685693,9752
15,0.4774803,1.367113,11212
16,0.4849883,1.369038,12736
17,0.4800609,1.325581,14265
18,0.4655381,1.359445,15984
19,0.4552921,1.132278,17828
20,0.447873,0.9519507,19679
21,0.4436305,1.1949,21549
22,0.4391249,1.565727,23437
23,0.4331587,1.733066,25407
24,0.4254076,1.632752,27318
25,0.4168173,1.662738,29322
26,0.4070322,1.802014,31393
27,0.4005729,2.010639,33745
28,0.399203,2.138526,36327
29,0.3984754,1.965826,39115
30,0.3975639,1.747284,42164
31,0.3962054,1.718121,45582
32,0.3965765,1.82887,49215
33,0.3980818,1.903267,52936
34,0.3974322,1.804511,56700
35,0.3994772,1.748338,60503
36,0.40534,1.73031,64302
37,0.4119466,1.590482,68074
38,0.4168719,1.417554,71830
39,0.4206407,1.226216,75572
40,0.4230964,1.106462,79370
41,0.4237736,1.131118,83399
42,0.4233068,1.204711,87600
43,0.4214643,1.197337,91761
44,0.4192624,1.226055,95726
45,0.4181799,1.212477,99681
46,0.4187619,1.218359,103725
47,0.4209068,1.151205,107792
48,0.4223726,1.057843,111726
49,0.4223257,1.0194,115546
50,0.4214071,1.079147,119303
51,0.4210635,1.153462,123024
52,0.4215031,1.187915,126561
53,0.4230206,1.235229,129852
54,0.4255661,1.25005,133012
55,0.4274543,1.209344,135690
56,0.4292665,1.121013,137578
57,0.4309842,1.040558,138933
58,0.4311732,1.019555,139490
59,0.4308361,1.022492,139714
60,0.4307922,1.02251,139731
