radius,mean_patchiness,mean_phi,num_points
5,0.4627756,-9.524635,163
6,0.3597742,-5.726343,422
7,0.2987801,-3.939901,955
8,0.3046822,-2.53252,1815
9,0.3194729,-0.5765678,2816
10,0.3420553,1.073202,3994
11,0.3486512,0.8649267,5569
12,0.3646132,-0.3450883,7695
13,0.3833045,-1.41094,10314
14,0.4099644,-1.782485,13705
15,0.4148568,-1.161651,18609
16,0.4071644,-0.4827624,25542
17,0.3985511,-0.1246061,34870
18,0.3919573,0.3482087,43584
19,0.3871899,0.5617915,53028
20,0.3836347,0.7966955,62675
21,0.3817169,1.44132,74066
22,0.3802478,1.452089,85198
23,0.3813699,1.405736,96508
24,0.3854767,1.186354,107172
25,0.3905952,1.111403,116320
26,0.3953698,0.9716737,122511
27,0.3979554,0.9294207,127384
28,0.3995138,0.9066695,132627
29,0.4021155,0.9850818,137684
30,0.4029717,0.9913086,142006
31,0.4036839,0.9303671,146043
32,0.4040508,0.9350734,149501
33,0.4045366,0.9636021,152938
34,0.4035169,0.9346589,156372
35,0.4038834,0.9018822,158931
36,0.4044681,0.8682716,160873
37,0.4046675,0.8003923,162642
38,0.403945,0.7771142,164147
39,0.402613,0.7757423,165546
40,0.4024215,0.7841724,166614
41,0.4022557,0.8063518,167406
42,0.4021913,0.8268347,167723
43,0.4021126,0.829695,167908
44,0.4020296,0.8298444,167945
