radius,mean_patchiness,mean_phi,num_points
2,0.9397472,-10.58343,117
3,0.8455693,-18.62154,657
4,0.8065608,-16.99076,1195
5,0.7661781,-15.34827,1548
6,0.6925965,-12.93614,1993
7,0.6369287,-10.32983,2531
8,0.5894684,-8.015301,3142
9,0.5600268,-6.514175,3964
10,0.5658715,-5.102146,4928
11,0.5790592,-3.964298,6068
12,0.5736791,-2.468616,7506
13,0.5553608,-1.609209,8955
14,0.5235814,-1.400809,10802
15,0.4958795,-1.399385,12354
16,0.4647534,-1.089731,14258
17,0.4468335,-0.7817392,15881
18,0.431817,-0.391274,17626
19,0.4146174,-0.2567239,19778
20,0.4027013,0.04294846,21814
21,0.3995933,0.4361435,23886
22,0.4055178,1.065149,25969
23,0.4052514,1.375633,28410
24,0.4087943,1.521656,30904
25,0.4143068,1.697307,33981
26,0.4170242,1.836463,37478
27,0.4189673,2.043412,40827
28,0.4221994,2.28351,44506
29,0.424085,2.252528,48245
30,0.4273071,2.398274,52192
31,0.4322818,2.791053,56262
32,0.4351076,2.915763,59996
33,0.4372431,2.972766,64003
34,0.4401826,2.87573,68682
35,0.4421418,2.79264,72884
36,0.4388441,2.722645,77317
37,0.4351007,2.815245,81369
38,0.4338712,3.049102,85541
39,0.4320857,3.104252,90234
40,0.4296549,3.134164,94655
41,0.4270758,3.15308,99136
42,0.4258017,3.050527,103809
43,0.4260361,2.909069,108783
44,0.4261857,2.796991,114279
45,0.4262081,2.800184,120241
46,0.4253636,2.778083,126257
47,0.4256963,2.709143,132886
48,0.4256744,2.647024,139574
49,0.4272937,2.593879,145839
50,0.4291405,2.562044,152654
51,0.4278766,2.529976,159400
52,0.4261733,2.536111,165659
53,0.4259777,2.65539,169808
54,0.4263176,2.736263,172448
55,0.4267233,2.798536,174999
56,0.4270917,2.883029,178088
57,0.4279388,2.905964,180588
58,0.4282392,2.992153,182104
59,0.4284081,3.0204,183367
60,0.428652,3.060167,184331
61,0.4283643,3.05668,185196
62,0.428419,3.03399,186374
63,0.4289737,3.038316,187715
64,0.4298463,3.072831,189150
65,0.4300503,3.090193,190598
66,0.4300313,3.061306,191633
67,0.4297666,3.036026,192240
68,0.4294544,3.021316,192600
69,0.4291871,3.01919,192729
