surface_dist,mean_patchiness,mean_phi,num_points
2,0.6288918,7.568739,167
3,0.5169896,5.559128,405
4,0.4856921,4.6782,756
5,0.4839299,5.3827,1261
6,0.4669218,6.488693,1851
7,0.4605557,7.809543,2460
8,0.4671413,9.239507,3099
9,0.4658369,9.453526,3774
10,0.455341,8.827229,4436
11,0.4435652,7.573364,5118
12,0.4214706,6.510061,5730
13,0.4015935,5.617445,6356
14,0.3824158,4.570003,7120
15,0.3655872,3.823988,8023
16,0.3508711,3.297727,9020
17,0.338523,2.903287,10101
18,0.3299028,2.756503,11313
19,0.3192165,2.521514,12662
20,0.3063827,2.362837,14085
21,0.2933051,2.432052,15523
22,0.2808853,2.45658,17019
23,0.268502,2.397765,18653
24,0.2606362,2.469015,20497
25,0.2554603,2.530608,22530
26,0.2548003,2.456731,24625
27,0.2604256,2.385125,26877
28,0.2639269,2.309844,29395
29,0.2653499,2.218537,32186
30,0.2684016,2.100386,35075
31,0.2740931,2.028629,38074
32,0.280154,1.842406,41295
33,0.2860628,1.718816,44639
34,0.2893444,1.719969,48126
35,0.2910407,1.750052,51578
36,0.2890277,1.809178,55011
37,0.2863693,1.944005,58646
38,0.283809,1.999281,62457
39,0.2811621,1.863467,66383
40,0.2815095,1.80682,70445
41,0.2855598,1.738452,74669
42,0.290186,1.564884,79062
43,0.2922482,1.447677,83452
44,0.2923938,1.42494,87634
45,0.292162,1.459618,91564
46,0.2909808,1.438913,95364
47,0.2892648,1.432523,99027
48,0.2900585,1.377926,102647
49,0.2921816,1.299423,106518
50,0.2925295,1.244162,110602
51,0.2924035,1.21556,114947
52,0.2935005,1.19148,119448
53,0.2933594,1.157638,123891
54,0.2919723,1.126956,128099
55,0.2891716,1.143469,132291
56,0.2866431,1.249024,136528
57,0.2844754,1.282564,140498
58,0.2833964,1.315171,144140
59,0.2821462,1.330157,147525
60,0.2812534,1.314694,150739
61,0.2805915,1.321156,153824
62,0.2797463,1.312653,156925
63,0.2783166,1.293992,160215
64,0.2770824,1.281648,163490
65,0.2764576,1.276756,166790
66,0.2761778,1.296501,170059
67,0.2758449,1.29445,172968
68,0.2756328,1.261726,175248
69,0.2759937,1.208273,176788
70,0.2770859,1.157349,177824
71,0.2779528,1.125119,178436
72,0.2782298,1.113901,178660
73,0.2785548,1.132072,178767
74,0.279067,1.15334,178936
75,0.2796603,1.168063,179160
76,0.2803613,1.185915,179401
77,0.2810622,1.20202,179611
78,0.2815272,1.214922,179739
79,0.281554,1.215858,179746
