radius,mean_patchiness,mean_phi,num_points
2,0.8453085,25.10519,134
3,0.8032215,32.08645,639
4,0.6777208,21.063,1190
5,0.5599297,14.72745,1809
6,0.4978321,11.31841,2526
7,0.4441411,8.379763,3379
8,0.4396267,6.269172,4190
9,0.4745636,3.479682,5105
10,0.4893137,1.657082,6165
11,0.4769593,0.7463945,7606
12,0.4669165,0.5558556,8857
13,0.459667,0.7472261,10115
14,0.4553837,1.276676,11494
15,0.4554332,1.587295,13070
16,0.4531641,2.040637,14975
17,0.4534644,1.552361,16910
18,0.4500025,1.217882,19394
19,0.4434326,0.9687564,21803
20,0.4412028,0.4705696,24194
21,0.4411912,-0.08553142,26643
22,0.4454007,-0.408885,29572
23,0.4477334,-0.1652316,33484
24,0.4462067,0.3956776,37553
25,0.4414424,1.101632,41745
26,0.4381235,1.798471,46662
27,0.4362055,2.206167,51803
28,0.4387232,2.516929,56605
29,0.4437097,2.78898,61722
30,0.4491391,2.862093,66589
31,0.4546546,2.925358,71165
32,0.4600496,3.157624,75622
33,0.4621794,3.345137,80113
34,0.463579,3.519051,84444
35,0.4626207,3.600676,88561
36,0.4613938,3.643852,92103
37,0.4603193,3.78714,95892
38,0.4592557,3.928336,99695
39,0.4619489,4.111251,103453
40,0.4659509,4.232975,107728
41,0.468879,4.264617,112069
42,0.4695798,4.213768,116274
43,0.4682692,4.18212,120170
44,0.4667764,4.230991,124147
45,0.4661635,4.298656,128167
46,0.4669942,4.35461,132042
47,0.4684295,4.421588,135727
48,0.4666315,4.467313,139644
49,0.4655106,4.499862,142569
50,0.4642329,4.5032,144920
51,0.4624263,4.426785,147092
52,0.4611639,4.350075,149479
53,0.4597511,4.294061,151473
54,0.4591001,4.237751,153331
55,0.459014,4.215309,154854
56,0.4582879,4.183083,156561
57,0.4582814,4.158897,158130
58,0.4591642,4.122626,159790
59,0.4590745,4.071167,161642
60,0.4583895,4.039332,163910
61,0.4573769,4.08823,166335
62,0.4567147,4.093855,168004
63,0.4569424,4.096742,169237
64,0.4574775,4.10175,169663
