surface_dist,mean_patchiness,mean_phi,num_points
2,0.892472,20.2716,142
3,0.7261103,13.01883,322
4,0.5862249,10.28947,577
5,0.5202255,7.851894,902
6,0.4922955,5.610716,1288
7,0.4729305,4.612,1771
8,0.4781718,4.444372,2318
9,0.4916397,4.303697,2961
10,0.5064794,3.675535,3727
11,0.5138952,4.246226,4566
12,0.5131888,5.31511,5516
13,0.5037582,5.745344,6599
14,0.4912775,6.170139,7831
15,0.4789307,6.167531,9246
16,0.4695908,5.676725,10683
17,0.4654075,5.189888,12129
18,0.4628226,5.012287,13610
19,0.4608965,4.668271,15155
20,0.4635832,4.559045,16779
21,0.4716998,4.796984,18560
22,0.4768007,5.31234,20426
23,0.477237,5.652909,22388
24,0.4821948,5.862277,24510
25,0.4887032,5.964448,26589
26,0.4919521,6.139078,28582
27,0.4908383,6.234796,30651
28,0.4870194,6.142166,32915
29,0.4875505,5.980922,35320
30,0.4915197,5.840761,37920
31,0.4987863,5.907195,40737
32,0.5062557,6.11573,43867
33,0.5084037,6.196681,47185
34,0.5048167,6.056252,50576
35,0.4982624,5.899179,54203
36,0.4918501,5.747057,58019
37,0.4862659,5.446312,61950
38,0.4822764,5.05945,65891
39,0.4777718,4.759125,69922
40,0.4754671,4.572645,73858
41,0.4772023,4.458138,77802
42,0.4793932,4.340697,81748
43,0.4783982,4.148046,85375
44,0.4762885,3.948335,88701
45,0.4738474,3.755231,92056
46,0.4731773,3.589142,95433
47,0.4742831,3.479786,98771
48,0.4740045,3.467778,102094
49,0.4725894,3.509156,105625
50,0.4713941,3.543341,109314
51,0.4704278,3.498159,112910
52,0.4693842,3.367916,116334
53,0.4684413,3.240357,119481
54,0.4671247,3.164748,122402
55,0.4656043,3.136667,125325
56,0.464421,3.07525,128275
57,0.4631327,2.998368,131030
58,0.4611642,2.943207,133623
59,0.4603281,2.914832,136105
60,0.4602519,2.938076,138588
61,0.4601375,2.948017,140909
62,0.4594163,2.943831,143025
63,0.4587187,2.934348,144838
64,0.458131,2.883418,146446
65,0.4578817,2.79588,148078
66,0.4581853,2.694809,149664
67,0.458925,2.60272,151113
68,0.4594169,2.548622,152422
69,0.4599598,2.52187,153662
70,0.4605651,2.497006,154799
71,0.4605531,2.474151,155865
72,0.4603963,2.452889,156791
73,0.4601917,2.439517,157452
74,0.4598171,2.43725,158050
75,0.459594,2.422185,158587
76,0.4597949,2.385375,159081
77,0.4605286,2.334188,159579
78,0.4612135,2.300414,159881
79,0.4615063,2.286151,159987
80,0.4615949,2.282057,160017
