surface_dist,mean_patchiness,mean_phi,num_points
2,0.9795228,-15.04884,169
3,0.9452769,-14.14159,410
4,0.8922581,-14.04745,739
5,0.8119718,-14.00801,1150
6,0.7291632,-11.61502,1696
7,0.6614571,-8.97902,2412
8,0.6100849,-7.018745,3129
9,0.5792122,-5.760154,3849
10,0.5547695,-5.330575,4536
11,0.537856,-4.976425,5292
12,0.5253994,-4.817804,6205
13,0.5129114,-4.816236,7239
14,0.4977607,-4.595993,8447
15,0.4793909,-4.395591,9767
16,0.4700439,-4.373092,11152
17,0.4641419,-4.041294,12579
18,0.4663044,-3.404409,14056
19,0.4689112,-2.723833,15628
20,0.469395,-2.3247,17235
21,0.4663157,-2.026404,18816
22,0.4623521,-1.694555,20509
23,0.4571589,-1.619838,22270
24,0.4522612,-1.596937,24052
25,0.4497075,-1.513824,25845
26,0.4458376,-1.289994,27745
27,0.4430775,-0.9648806,29822
28,0.4415022,-0.4520121,32116
29,0.4393772,-0.1154388,34676
30,0.4331473,0.1603084,37441
31,0.4285161,0.3113887,40166
32,0.4291193,0.5760828,42805
33,0.4322292,0.8312643,45507
34,0.4321758,1.082937,48200
35,0.4282192,1.27644,50907
36,0.4235713,1.448239,53666
37,0.4187895,1.554132,56353
38,0.4161989,1.564062,58677
39,0.4148293,1.511708,60835
40,0.4146253,1.408854,62879
41,0.4156707,1.259153,65008
42,0.4166648,1.158485,67262
43,0.4170976,1.058432,69522
44,0.4181049,0.9328943,71907
45,0.4181978,0.8931178,74356
46,0.4179534,0.9725187,76961
47,0.4186499,1.164845,79887
48,0.4212086,1.295871,82936
49,0.4222856,1.369171,86044
50,0.4212704,1.487547,88870
51,0.4219359,1.607415,91427
52,0.4237221,1.640108,93503
53,0.4241853,1.800901,95204
54,0.4238592,1.97076,96782
55,0.422636,2.050831,98098
56,0.4215569,2.06608,98898
57,0.420403,2.071168,99456
58,0.4197391,2.065593,99921
59,0.4193867,2.079116,100317
60,0.4191751,2.084203,100546
61,0.4190276,2.083818,100673
62,0.4189696,2.083673,100698
