radius,mean_patchiness,mean_phi,num_points
2,0.6826143,8.202448,128
3,0.5059606,11.84731,442
4,0.4931936,12.0841,849
5,0.5625092,14.28789,1573
6,0.590771,12.91129,2661
7,0.5580208,10.09689,3945
8,0.5349041,8.269035,5343
9,0.5323489,7.528947,6852
10,0.526131,7.830898,8422
11,0.5059355,7.833579,10064
12,0.4835895,7.244175,12113
13,0.4584428,6.728872,14261
14,0.4467331,6.332481,16402
15,0.436087,5.877428,18736
16,0.4288103,5.321301,21999
17,0.4265663,5.044811,25578
18,0.4314085,4.723162,29208
19,0.4400297,4.658254,33356
20,0.4397481,4.481581,36798
21,0.4296142,3.990998,40668
22,0.4287377,3.869841,43968
23,0.4279856,3.792886,46676
24,0.4249162,3.490789,49439
25,0.4291319,3.321753,52462
26,0.4337268,3.061152,55523
27,0.4358261,3.069412,58257
28,0.4378445,3.130024,61221
29,0.4363408,3.122389,63824
30,0.4341683,3.076087,66223
31,0.4315237,2.99955,69010
32,0.4300671,2.996816,72016
33,0.429369,2.965725,75042
34,0.4267066,2.810925,78084
35,0.4234924,2.69882,81301
36,0.4202424,2.732697,84832
37,0.4189456,2.759392,88181
38,0.418498,2.791167,91748
39,0.4166937,2.909467,95584
40,0.42012,3.109245,99514
41,0.4265887,3.32361,103643
42,0.4315966,3.467428,107478
43,0.4353638,3.54327,111389
44,0.4390202,3.631002,116570
45,0.4375367,3.62233,121253
46,0.4359837,3.541756,125714
47,0.4348127,3.415381,130108
48,0.4339859,3.403,134255
49,0.4328235,3.295408,137992
50,0.4326869,3.173765,141420
51,0.4325919,3.061483,144684
52,0.4309181,3.020868,146976
53,0.4292455,2.990855,148899
54,0.428031,2.967885,150691
55,0.4277878,2.917162,152260
56,0.4270343,2.881175,153274
57,0.4269327,2.831204,153867
