patch_mean_q,patch_size,patch_size_percentage,patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_centroid_nearest_surface_coord_x,patch_centroid_nearest_surface_coord_y,patch_centroid_nearest_surface_coord_z,patch_centroid_idr_euclid_dist,patch_centroid_idr_surf_dist
16.15692,10967,0.1588,-9.841518,-26.93991,0.6838485,-11.113,-29.105,-0.385,11.7338,25.60964
19.51374,2866,0.0415,-9.272116,-4.307661,-4.865483,-9.359,-4.675,-4.357,21.55388,23.74576
15.5416,1975,0.0286,-7.017581,-5.986957,-19.91199,-7.098,-5.899,-19.932,31.16639,41.23709
23.08966,1267,0.0183,3.752017,-17.8748,-15.27057,4.232,-19.432,-15.12,23.31575,25.02523
25.23322,2537,0.0367,6.960437,2.19088,-7.456229,6.137,2.926,-6.609,28.68452,34.17699
