radius,mean_patchiness,mean_phi,num_points
3,0.005747686,-0.1536987,61
4,0.04894574,-0.1778324,194
5,0.07001048,0.1192066,384
6,0.2146707,-1.124331,1032
7,0.2487012,-0.1399911,2736
8,0.2781006,-0.3254081,4574
9,0.2757794,-0.03308466,6281
10,0.2837789,-0.05961415,8239
11,0.3042497,-0.4258539,10217
12,0.3147974,0.36148,12604
13,0.3359698,0.5028881,15617
14,0.3558926,0.6619825,18872
15,0.376773,0.9820019,22467
16,0.387484,0.8584309,26067
17,0.387747,0.8215209,29556
18,0.390458,0.8988948,33753
19,0.3918267,0.8825791,38875
20,0.393924,0.7052796,43764
21,0.3971035,0.6337537,48648
22,0.4050969,0.5182381,54057
23,0.4099322,0.4685056,59054
24,0.4126595,0.6272072,65093
25,0.4161753,0.638227,71393
26,0.4193108,0.6868727,78027
27,0.4221631,1.049989,84523
28,0.423219,1.359102,91599
29,0.4284079,1.4322,97891
30,0.4297811,1.406172,103175
31,0.4305847,1.402902,107922
32,0.4312062,1.466773,112968
33,0.432601,1.593974,117957
34,0.4341451,1.824707,123490
35,0.4370022,1.968917,127826
36,0.4405485,2.158293,131832
37,0.4419909,2.212547,135662
38,0.4432041,2.168124,139519
39,0.4454127,2.163444,143452
40,0.4473196,2.206597,147258
41,0.4481408,2.297997,151942
42,0.4489201,2.371409,155528
43,0.4509214,2.440567,158753
44,0.4524262,2.52112,161607
45,0.4543837,2.719051,163782
46,0.4558609,2.888621,165689
47,0.4578976,3.013739,167629
48,0.460403,3.146539,168918
49,0.4626603,3.265372,169842
50,0.464432,3.380355,170763
51,0.4653429,3.435637,171309
52,0.4658901,3.479879,171660
53,0.4660904,3.498025,171947
54,0.4656667,3.495008,172201
