radius,mean_patchiness,mean_phi,num_points
2,0.9917245,-18.57375,62
3,0.9215513,-17.92813,372
4,0.7649384,-11.72656,874
5,0.6936377,-8.01402,1392
6,0.6418989,-6.566092,2239
7,0.5778711,-5.681302,3847
8,0.5515689,-5.20687,5986
9,0.5325832,-5.217119,7947
10,0.5028833,-4.106645,10143
11,0.4970184,-4.155299,12269
12,0.4962394,-4.212649,14625
13,0.4873135,-4.142069,17575
14,0.4839812,-3.692899,20981
15,0.4849534,-3.527051,24547
16,0.4861696,-3.616531,27795
17,0.4833749,-3.744293,30688
18,0.4805025,-3.756511,34062
19,0.4768406,-3.614992,37419
20,0.4771854,-3.421091,40874
21,0.4715632,-3.424345,44572
22,0.4689883,-3.466241,48431
23,0.4657898,-3.397371,52503
24,0.4621977,-2.929533,56584
25,0.4555311,-2.51894,60601
26,0.4495054,-2.410328,65135
27,0.4490446,-2.290519,69092
28,0.4456666,-2.086787,72728
29,0.4433741,-1.894995,75898
30,0.4432831,-1.607203,78915
31,0.4443597,-1.257689,81739
32,0.4488769,-0.872561,84147
33,0.4513493,-0.5558332,86231
34,0.4527469,-0.3965451,87932
35,0.454209,-0.254865,89295
36,0.4565236,-0.02437627,90525
37,0.4581237,0.1539555,91540
38,0.4574552,0.20585,92411
39,0.4567809,0.207102,92867
40,0.456286,0.202817,93290
41,0.4560586,0.2262122,93762
42,0.4569704,0.2302908,94200
43,0.4583042,0.2176315,94524
44,0.4592407,0.2503068,94690
45,0.4601566,0.3059405,94859
46,0.4609596,0.3786701,95011
47,0.4611498,0.3969646,95049
