surface_dist,mean_patchiness,mean_phi,num_points
2,0.7277905,17.65956,184
3,0.6068423,16.85818,440
4,0.5238762,15.15066,877
5,0.5466285,11.19015,1478
6,0.5806057,8.665826,2268
7,0.5800722,7.173998,3190
8,0.5689587,7.848103,4211
9,0.5674605,8.080499,5312
10,0.5650597,8.013163,6403
11,0.5563728,7.13487,7603
12,0.5486274,6.541411,8785
13,0.5437597,6.571419,10036
14,0.5362239,6.457293,11352
15,0.5283317,6.21569,12767
16,0.5130457,5.900458,14270
17,0.4901331,5.217214,15851
18,0.471428,4.429584,17590
19,0.4570356,3.96717,19518
20,0.4444763,3.608096,21608
21,0.4367726,3.3835,23828
22,0.4357356,3.135458,26197
23,0.4381632,2.530766,28735
24,0.4385597,1.901992,31360
25,0.4343005,1.582247,33911
26,0.4267946,1.549125,36228
27,0.4192527,1.519851,38649
28,0.4142541,1.459163,41141
29,0.4145376,1.418649,43859
30,0.4150535,1.403192,46460
31,0.4138125,1.350947,49019
32,0.41341,1.398354,51489
33,0.4167204,1.486405,53948
34,0.4207298,1.606921,56374
35,0.4228157,1.698151,58610
36,0.4211583,1.802413,60696
37,0.4175009,1.859899,62660
38,0.4141245,1.854338,64666
39,0.4108557,1.872072,66708
40,0.4082233,1.871263,68667
41,0.406592,1.896588,70473
42,0.4063146,1.976232,72254
43,0.4052691,2.057993,74084
44,0.4046793,2.157038,76125
45,0.4041961,2.205738,78241
46,0.4028637,2.235529,80485
47,0.4018598,2.208846,82765
48,0.402895,2.238317,85050
49,0.4031595,2.334791,87145
50,0.4019589,2.351989,88950
51,0.4006349,2.358335,90409
52,0.4002924,2.358694,91872
53,0.3989956,2.315268,93202
54,0.3975869,2.299645,94321
55,0.3971058,2.27236,95119
56,0.3960142,2.235789,95704
57,0.3949439,2.213339,96188
58,0.3947337,2.191556,96464
59,0.394736,2.19125,96465
