radius,mean_patchiness,mean_phi,num_points
3,0.2021662,-2.646896,227
4,0.2289082,-1.7954,687
5,0.2712378,1.600371,1319
6,0.2939117,2.687959,2071
7,0.3094537,2.546983,3337
8,0.3252568,1.886904,4861
9,0.3501959,1.837923,6703
10,0.3874543,2.169004,8989
11,0.406231,2.361658,11180
12,0.4155895,2.559889,13898
13,0.4218872,2.770637,17546
14,0.4182457,2.697905,21230
15,0.4191419,2.557648,24988
16,0.4240318,2.641413,28891
17,0.4315888,2.587328,32645
18,0.4301872,2.413095,35964
19,0.4212635,2.033515,39877
20,0.4161274,1.712826,43741
21,0.4163612,1.600146,47150
22,0.4195276,1.778434,50096
23,0.4233562,1.969101,53937
24,0.4221027,2.204376,57826
25,0.4210701,2.381505,61362
26,0.4213447,2.585096,65076
27,0.4267302,2.791904,69840
28,0.4298561,2.692511,74712
29,0.427694,2.537356,79154
30,0.4270682,2.415212,83741
31,0.4266469,2.315505,87579
32,0.4260081,2.299987,90987
33,0.42542,2.287362,93651
34,0.4248323,2.244292,95385
35,0.4236565,2.230803,96838
36,0.4237899,2.181356,98523
37,0.4263484,2.198761,99910
38,0.4282042,2.301821,101019
39,0.4303085,2.48979,102128
40,0.4309372,2.570128,103149
41,0.4312004,2.649864,104050
42,0.430756,2.663486,104576
43,0.4308391,2.633171,104951
44,0.4314786,2.556188,105095
45,0.4317796,2.527574,105155
