200	1
250	1
300	1
350	1
400	2
450	2
500	1
550	1
600	1
650	2
700	2
750	2
800	2
850	2
900	1
950	1
1000	1
1050	2
1100	2
1150	2
1200	2
1250	2
1300	1
1350	1
1400	1
1450	1
1500	1
1550	2
1600	1
1650	1
1700	2
1750	1
1800	1
1850	2
1900	2
1950	2
2000	1
2050	1
2100	1
2150	1
2200	1
2250	2
2300	2
2350	1
2400	2
2450	2
2500	1
2550	1
2600	1
2650	1
2700	2
2750	2
2800	2
2850	2
2900	2
2950	2
3000	1
3050	1
3100	2
3150	2
3200	1
3250	1
3300	1
3350	1
3400	1
3450	1
3500	1
3550	1
3600	1
3650	1
3700	2
3750	1
3800	1
3850	1
3900	1
3950	2
4000	1
4050	1
4100	1
4150	1
4200	1
4250	1
4300	1
4350	1
4400	1
4450	1
4500	1
4550	1
4600	2
4650	2
4700	2
4750	2
4800	2
4850	1
4900	1
4950	1
5000	2
5050	2
5100	1
5150	1
5200	1
5250	1
5300	2
5350	2
5400	2
5450	1
5500	1
5550	1
5600	2
5650	1
5700	1
5750	1
5800	2
5850	1
5900	2
5950	1
6000	1
6050	2
6100	2
6150	2
6200	2
6250	1
6300	1
6350	2
6400	1
6450	2
6500	1
6550	1
6600	1
6650	1
6700	1
6750	1
6800	1
6850	1
6900	1
6950	1
7000	2
7050	1
7100	1
7150	1
7200	2
7250	2
7300	2
7350	1
7400	1
7450	2
7500	2
7550	1
7600	2
7650	1
7700	2
7750	2
7800	2
7850	2
7900	1
7950	1
8000	1
8050	2
8100	2
8150	2
8200	1
8250	2
8300	2
8350	2
8400	2
8450	2
8500	2
8550	2
8600	2
8650	2
8700	2
8750	1
8800	1
8850	1
8900	2
8950	2
9000	2
9050	1
9100	1
9150	1
9200	1
9250	2
9300	2
9350	1
9400	2
9450	2
9500	1
9550	2
9600	2
9650	2
9700	1
9750	1
9800	1
9850	1
9900	2
9950	2
10000	2
10050	2
10100	2
10150	2
10200	1
10250	1
10300	1
10350	1
10400	1
10450	1
10500	1
10550	1
10600	1
10650	1
10700	1
10750	2
10800	1
10850	2
10900	2
10950	2
11000	2
11050	2
11100	2
11150	1
11200	1
11250	1
11300	1
11350	2
11400	2
11450	2
11500	1
11550	1
11600	2
11650	2
11700	1
11750	1
11800	1
11850	2
11900	2
11950	2
12000	2
12050	2
12100	2
12150	2
12200	1
12250	2
12300	1
12350	2
12400	2
12450	2
12500	2
12550	1
12600	1
12650	1
12700	1
12750	1
12800	1
12850	1
12900	1
12950	1
13000	2
13050	1
13100	2
13150	2
13200	2
13250	2
13300	2
13350	2
13400	2
13450	2
13500	2
13550	1
13600	1
13650	1
13700	1
13750	1
13800	1
13850	2
13900	1
13950	1
14000	2
14050	2
14100	2
14150	1
14200	1
14250	1
14300	1
14350	2
14400	2
14450	2
14500	2
14550	2
14600	2
14650	2
14700	2
14750	1
14800	2
14850	2
14900	1
14950	1
15000	1
15050	1
15100	1
15150	2
15200	2
15250	2
15300	2
15350	2
15400	2
15450	1
15500	1
15550	2
15600	1
15650	1
15700	2
15750	1
15800	2
15850	2
15900	1
15950	2
16000	1
16050	2
16100	1
16150	1
16200	1
16250	1
16300	1
16350	1
16400	1
16450	2
16500	2
16550	1
16600	2
16650	2
16700	1
16750	1
16800	1
16850	2
16900	2
16950	2
17000	2
17050	2
17100	1
17150	1
17200	1
17250	1
17300	1
17350	1
17400	2
17450	1
17500	1
17550	1
17600	1
17650	2
17700	2
17750	2
17800	1
17850	1
17900	2
17950	2
18000	2
18050	1
18100	2
18150	1
18200	1
18250	1
18300	1
18350	2
18400	1
18450	1
18500	1
18550	1
18600	1
18650	2
18700	2
18750	2
18800	2
18850	2
18900	1
18950	1
19000	1
19050	1
19100	2
19150	2
19200	2
19250	1
19300	2
19350	2
19400	1
19450	1
19500	1
19550	2
19600	1
19650	2
19700	2
19750	2
19800	2
19850	2
19900	1
19950	1
20000	1
