200, 215.6912, 
250, 231.2944, 
300, 220.6469, 
350, 407.2902, 
400, 
450, 
500, 318.8376, 
550, 314.2221, 
600, 264.6963, 
650, 
700, 
750, 
800, 
850, 
900, 264.5122, 
950, 213.0082, 
1000, 210.8426, 
1050, 
1100, 
1150, 
1200, 
1250, 
1300, 343.8891, 
1350, 357.8433, 
1400, 261.2768, 
1450, 250.9679, 
1500, 282.4502, 
1550, 
1600, 168.9311, 
1650, 246.4850, 
1700, 
1750, 387.3069, 
1800, 461.3187, 
1850, 
1900, 
1950, 
2000, 303.8234, 
2050, 254.6052, 
2100, 244.6438, 
2150, 280.0119, 
2200, 320.7324, 
2250, 
2300, 
2350, 361.7679, 
2400, 
2450, 
2500, 234.1036, 
2550, 360.8291, 
2600, 201.4878, 
2650, 265.5203, 
2700, 
2750, 
2800, 
2850, 
2900, 
2950, 
3000, 274.7018, 
3050, 276.2992, 
3100, 
3150, 
3200, 284.4165, 
3250, 187.9715, 
3300, 237.8348, 
3350, 229.5007, 
3400, 211.0614, 
3450, 210.2227, 
3500, 273.5502, 
3550, 402.6311, 
3600, 362.2722, 
3650, 208.6195, 
3700, 
3750, 306.9872, 
3800, 309.3455, 
3850, 260.1774, 
3900, 226.9105, 
3950, 
4000, 232.0996, 
4050, 283.8750, 
4100, 420.3593, 
4150, 216.1940, 
4200, 232.6833, 
4250, 341.2902, 
4300, 289.0636, 
4350, 281.9620, 
4400, 235.4936, 
4450, 267.5850, 
4500, 372.1276, 
4550, 177.3768, 
4600, 
4650, 
4700, 
4750, 
4800, 
4850, 183.5262, 
4900, 423.6579, 
4950, 317.6192, 
5000, 
5050, 
5100, 254.7500, 
5150, 316.4710, 
5200, 290.2527, 
5250, 263.5927, 
5300, 
5350, 
5400, 
5450, 281.8857, 
5500, 294.3192, 
5550, 308.1965, 
5600, 
5650, 231.7905, 
5700, 217.2231, 
5750, 285.9897, 
5800, 
5850, 307.4831, 
5900, 
5950, 183.1063, 
6000, 300.9898, 
6050, 
6100, 
6150, 
6200, 
6250, 333.4957, 
6300, 230.7444, 
6350, 
6400, 204.0711, 
6450, 
6500, 287.5048, 
6550, 201.9099, 
6600, 234.7368, 
6650, 263.7449, 
6700, 280.4616, 
6750, 179.2027, 
6800, 265.8342, 
6850, 211.2841, 
6900, 247.7275, 
6950, 238.2227, 
7000, 
7050, 255.9580, 
7100, 220.3227, 
7150, 221.7897, 
7200, 
7250, 
7300, 
7350, 249.3885, 
7400, 208.4155, 
7450, 
7500, 
7550, 296.2530, 
7600, 
7650, 281.7464, 
7700, 
7750, 
7800, 
7850, 
7900, 355.4721, 
7950, 201.3784, 
8000, 211.3156, 
8050, 
8100, 
8150, 
8200, 225.2635, 
8250, 
8300, 
8350, 
8400, 
8450, 
8500, 
8550, 
8600, 
8650, 
8700, 
8750, 327.9251, 
8800, 266.8540, 
8850, 313.0750, 
8900, 
8950, 
9000, 
9050, 338.3322, 
9100, 219.8710, 
9150, 294.4994, 
9200, 334.9667, 
9250, 
9300, 
9350, 204.3328, 
9400, 
9450, 
9500, 246.6291, 
9550, 
9600, 
9650, 
9700, 187.7165, 
9750, 280.8171, 
9800, 232.7333, 
9850, 216.0454, 
9900, 
9950, 
10000, 
10050, 
10100, 
10150, 
10200, 393.6456, 
10250, 545.8710, 
10300, 346.3143, 
10350, 253.7879, 
10400, 236.1625, 
10450, 303.0207, 
10500, 247.9693, 
10550, 324.2764, 
10600, 326.9582, 
10650, 267.9164, 
10700, 227.7607, 
10750, 
10800, 247.9303, 
10850, 
10900, 
10950, 
11000, 
11050, 
11100, 
11150, 340.0038, 
11200, 211.5298, 
11250, 228.9161, 
11300, 277.4271, 
11350, 
11400, 
11450, 
11500, 355.2279, 
11550, 324.0508, 
11600, 
11650, 
11700, 295.7962, 
11750, 292.6724, 
11800, 209.0292, 
