200, 212.0000, 
250, 260.5000, 
300, 250.5000, 
350, 417.0000, 
400, 
450, 
500, 353.3333, 
550, 325.6667, 
600, 285.0000, 
650, 
700, 
750, 
800, 
850, 
900, 280.3333, 
950, 213.0000, 
1000, 224.3333, 
1050, 
1100, 
1150, 
1200, 
1250, 
1300, 422.0000, 
1350, 414.8333, 
1400, 276.6667, 
1450, 283.1667, 
1500, 314.8333, 
1550, 
1600, 167.8333, 
1650, 270.6667, 
1700, 
1750, 512.1667, 
1800, 546.0000, 
1850, 
1900, 
1950, 
2000, 357.1667, 
2050, 274.1667, 
2100, 250.5000, 
2150, 342.8333, 
2200, 348.1667, 
2250, 
2300, 
2350, 422.1667, 
2400, 
2450, 
2500, 238.6667, 
2550, 429.5000, 
2600, 197.3333, 
2650, 261.1667, 
2700, 
2750, 
2800, 
2850, 
2900, 
2950, 
3000, 263.5000, 
3050, 308.8333, 
3100, 
3150, 
3200, 352.0000, 
3250, 180.3333, 
3300, 244.5000, 
3350, 254.3333, 
3400, 237.0000, 
3450, 222.6667, 
3500, 300.0000, 
3550, 533.1667, 
3600, 487.1667, 
3650, 206.3333, 
3700, 
3750, 357.3333, 
3800, 355.6667, 
3850, 254.6667, 
3900, 237.5000, 
3950, 
4000, 250.6667, 
4050, 300.8333, 
4100, 539.8333, 
4150, 217.6667, 
4200, 259.3333, 
4250, 442.0000, 
4300, 292.3333, 
4350, 327.1667, 
4400, 229.0000, 
4450, 264.3333, 
4500, 425.5000, 
4550, 176.0000, 
4600, 
4650, 
4700, 
4750, 
4800, 
4850, 185.5000, 
4900, 523.3333, 
4950, 333.3333, 
5000, 
5050, 
5100, 259.8333, 
5150, 352.5000, 
5200, 308.6667, 
5250, 258.6667, 
5300, 
5350, 
5400, 
5450, 276.8333, 
5500, 325.5000, 
5550, 352.1667, 
5600, 
5650, 259.5000, 
5700, 225.1667, 
5750, 329.3333, 
5800, 
5850, 346.1667, 
5900, 
5950, 198.3333, 
6000, 305.0000, 
6050, 
6100, 
6150, 
6200, 
6250, 381.0000, 
6300, 234.0000, 
6350, 
6400, 199.0000, 
6450, 
6500, 336.1667, 
6550, 214.1667, 
6600, 256.1667, 
6650, 244.5000, 
6700, 314.6667, 
6750, 162.3333, 
6800, 315.3333, 
6850, 202.5000, 
6900, 237.0000, 
6950, 227.8333, 
7000, 
7050, 268.5000, 
7100, 218.5000, 
7150, 210.5000, 
7200, 
7250, 
7300, 
7350, 263.0000, 
7400, 231.1667, 
7450, 
7500, 
7550, 301.5000, 
7600, 
7650, 288.3333, 
7700, 
7750, 
7800, 
7850, 
7900, 463.1667, 
7950, 206.1667, 
8000, 224.5000, 
8050, 
8100, 
8150, 
8200, 239.5000, 
8250, 
8300, 
8350, 
8400, 
8450, 
8500, 
8550, 
8600, 
8650, 
8700, 
8750, 389.3333, 
8800, 249.0000, 
8850, 307.1667, 
8900, 
8950, 
9000, 
9050, 427.8333, 
9100, 229.5000, 
9150, 336.6667, 
9200, 368.0000, 
9250, 
9300, 
9350, 203.0000, 
9400, 
9450, 
9500, 260.3333, 
9550, 
9600, 
9650, 
9700, 184.1667, 
9750, 326.6667, 
9800, 241.1667, 
9850, 219.3333, 
9900, 
9950, 
10000, 
10050, 
10100, 
10150, 
10200, 443.3333, 
10250, 743.5000, 
10300, 402.1667, 
10350, 236.6667, 
10400, 253.1667, 
10450, 330.3333, 
10500, 235.3333, 
10550, 386.8333, 
10600, 342.5000, 
10650, 282.6667, 
10700, 246.6667, 
10750, 
10800, 260.1667, 
10850, 
10900, 
10950, 
11000, 
11050, 
11100, 
11150, 404.0000, 
11200, 224.6667, 
11250, 260.3333, 
11300, 297.8333, 
11350, 
11400, 
11450, 
11500, 431.3333, 
11550, 318.8333, 
11600, 
11650, 
11700, 359.8333, 
11750, 322.6667, 
11800, 203.3333, 
11850, 
11900, 
11950, 
12000, 
12050, 
12100, 
12150, 
12200, 319.8333, 
12250, 
12300, 292.3333, 
12350, 
12400, 
12450, 
12500, 
12550, 301.1667, 
12600, 273.6667, 
12650, 166.8333, 
12700, 245.5000, 
12750, 274.3333, 
12800, 158.3333, 
12850, 267.6667, 
12900, 343.3333, 
12950, 331.0000, 
13000, 
13050, 264.1667, 
