2000	1.862	4.804	
4000	1.900	4.504	
6000	1.874	6.076	
8000	2.120	4.170	
10000	1.903	3.437	
12000	1.920	6.650	
14000	1.936	4.058	
16000	1.857	5.981	
18000	1.880	4.027	
20000	1.857	5.424	
