S5_2_Ka
1.6835966664404207e-05
1.6608646183616978e-05
1.69679796210302e-05
1.7786781819992933e-05
1.7160864212249538e-05
1.6551379088015598e-05
1.640536259898111e-05
1.573037898141548e-05
1.4613718865932154e-05
1.5230174325760173e-05
1.4776589770018469e-05
1.4174108779596615e-05
1.4353681118266227e-05
1.4088613435142309e-05
1.4268647015006352e-05
