S16_2_Ka
2.6370050072123304e-05
2.318534037453623e-05
2.208436480748778e-05
1.86907365475169e-05
1.6995815680299714e-05
1.6390862375466417e-05
1.819504980982755e-05
1.780803357465208e-05
1.7143278412850173e-05
1.7457273926627433e-05
1.7736134860873395e-05
1.7472457396601946e-05
1.8074881912267003e-05
1.79202572858536e-05
1.7389544447136137e-05
