S19_2_Ka
1.687919271337069e-05
1.747924103355325e-05
1.9787192403912378e-05
2.1555179091377985e-05
2.13104218983487e-05
2.3332566592980646e-05
2.3629344509304382e-05
2.3033713908548378e-05
2.376510636346862e-05
2.529148787029053e-05
2.4932294281461302e-05
2.4195277899012604e-05
2.368281937659011e-05
2.336092371031809e-05
2.3572684505890236e-05
