S14_2_Ka
1.9119337782781645e-05
1.5460222858036276e-05
1.3100635995295335e-05
1.2361698995826536e-05
1.2000742512704305e-05
1.2281221038343627e-05
1.3509129028338944e-05
1.3846729341111498e-05
1.3682042143638816e-05
1.3188503274864718e-05
1.264132700350955e-05
1.2481688453202663e-05
1.2286875398532994e-05
1.2464120147087567e-05
1.2847796123086455e-05
