0.000000000000000000e+00	1.206798934546146193e+05	5.430595205457658267e+03
1.000000000000000021e-03	1.206226074288748059e+05	5.464204116528028862e+03
2.000000000000000042e-03	1.204509722789894440e+05	5.492564335921918428e+03
3.000000000000000062e-03	1.201656699629658397e+05	5.515604251300132091e+03
4.000000000000000083e-03	1.197678070283123088e+05	5.533272684708027555e+03
5.000000000000000104e-03	1.192589634987288737e+05	5.545541802690892837e+03
6.000000000000000125e-03	1.186411040020533255e+05	5.552403667296095591e+03
7.000000000000000146e-03	1.179166408126539609e+05	5.553873782276002203e+03
8.000000000000000167e-03	1.170883364714897471e+05	5.549987148748613436e+03
8.999999999999999320e-03	1.161594022521326260e+05	5.540803487426725951e+03
1.000000000000000021e-02	1.151332916464116861e+05	5.526397999027760306e+03
1.099999999999999936e-02	1.140139013338777586e+05	5.506871434426296219e+03
1.200000000000000025e-02	1.128053262520833086e+05	5.482338855851248809e+03
1.299999999999999940e-02	1.115120310411455139e+05	5.452938317912015009e+03
1.400000000000000029e-02	1.101386105113333324e+05	5.418819637157599573e+03
1.499999999999999944e-02	1.086899941022171406e+05	5.380154708059747463e+03
1.600000000000000033e-02	1.071711341851432080e+05	5.337122482420130837e+03
1.700000000000000122e-02	1.055873317927841417e+05	5.289925322818484346e+03
1.799999999999999864e-02	1.039437943830634322e+05	5.238767236906395738e+03
1.899999999999999953e-02	1.022459631599453423e+05	5.183870332209228764e+03
2.000000000000000042e-02	1.004992076346562681e+05	5.125459589367468652e+03
2.100000000000000130e-02	9.870908475002332125e+04	5.063776047676195049e+03
2.199999999999999872e-02	9.688086530239242711e+04	4.999052649603448117e+03
2.299999999999999961e-02	9.502008187859566533e+04	4.931542249499114405e+03
2.400000000000000050e-02	9.313194556105294032e+04	4.861487558286962667e+03
2.500000000000000139e-02	9.122178101543048979e+04	4.789143503310099732e+03
2.599999999999999881e-02	8.929457760179408069e+04	4.714753697374727381e+03
2.699999999999999969e-02	8.735537315694274730e+04	4.638570314633659109e+03
2.800000000000000058e-02	8.540882009060600831e+04	4.560830992838360544e+03
2.900000000000000147e-02	8.345966406703450775e+04	4.481783960399752686e+03
2.999999999999999889e-02	8.151217976624266885e+04	4.401657707377103179e+03
3.099999999999999978e-02	7.957060058607631072e+04	4.320683611823943465e+03
3.200000000000000067e-02	7.763881030060321791e+04	4.239079042412935451e+03
3.300000000000000155e-02	7.572063653542970133e+04	4.157062945795090855e+03
3.400000000000000244e-02	7.381936828133038944e+04	4.074829129129437206e+03
3.500000000000000333e-02	7.193835625329955656e+04	3.992578772058124741e+03
3.599999999999999728e-02	7.008044080215234135e+04	3.910488596760100336e+03
3.699999999999999817e-02	6.824842629045565263e+04	3.828736714894562283e+03
3.799999999999999906e-02	6.644467283295311790e+04	3.747479547778556025e+03
3.899999999999999994e-02	6.467145450745234848e+04	3.666871470572548333e+03
4.000000000000000083e-02	6.293057356218637142e+04	3.587042693044623320e+03
4.100000000000000172e-02	6.122389254902999528e+04	3.508129043059418564e+03
4.200000000000000261e-02	5.955279303448869905e+04	3.430240878786549274e+03
4.299999999999999656e-02	5.791852438604863710e+04	3.353482561952216201e+03
4.399999999999999745e-02	5.632210410189480172e+04	3.277946458730277300e+03
4.499999999999999833e-02	5.476442479149272549e+04	3.203718850302324881e+03
4.599999999999999922e-02	5.324597924693242385e+04	3.130863579719626614e+03
4.700000000000000011e-02	5.176732196279404889e+04	3.059448728001128075e+03
4.800000000000000100e-02	5.032865661624285713e+04	2.989522203004825769e+03
4.900000000000000189e-02	4.893017053685690917e+04	2.921131181050357100e+03
5.000000000000000278e-02	4.757173162196800695e+04	2.854303897318080544e+03
5.099999999999999672e-02	4.625325713897086825e+04	2.789071405479943223e+03
5.199999999999999761e-02	4.497433976313302992e+04	2.725444989645861369e+03
5.299999999999999850e-02	4.373470885451904178e+04	2.663443769240209349e+03
5.399999999999999939e-02	4.253378653930567089e+04	2.603067736205506662e+03
5.500000000000000028e-02	4.137101402092757780e+04	2.544317362287045853e+03
5.600000000000000117e-02	4.024568886829714029e+04	2.487183572060762799e+03
5.700000000000000205e-02	3.915719140229055483e+04	2.431661586082243502e+03
5.800000000000000294e-02	3.810459942588634294e+04	2.377727004175307684e+03
5.899999999999999689e-02	3.708714751681691268e+04	2.325364149304420152e+03
5.999999999999999778e-02	3.610397540812594525e+04	2.274550450711934445e+03
6.099999999999999867e-02	3.515419881559898204e+04	2.225260785027415295e+03
6.199999999999999956e-02	3.423688800197664386e+04	2.177466076925714333e+03
6.300000000000000044e-02	3.335113062860274658e+04	2.131137247167715486e+03
6.400000000000000133e-02	3.249586203394104086e+04	2.086234342579014537e+03
6.500000000000000222e-02	3.167030189916496238e+04	2.042734472496139915e+03
6.600000000000000311e-02	3.087341376388833305e+04	2.000597211899963895e+03
6.700000000000000400e-02	3.010425775357029852e+04	1.959787179757426202e+03
6.800000000000000488e-02	2.936191584713383054e+04	1.920269296402552300e+03
6.900000000000000577e-02	2.864549198989386059e+04	1.882008823736026443e+03
7.000000000000000666e-02	2.795401911523971648e+04	1.844965261605821297e+03
7.099999999999999367e-02	2.728663458364139296e+04	1.809103872895424047e+03
7.199999999999999456e-02	2.664245594956650893e+04	1.774387566241129207e+03
7.299999999999999545e-02	2.602069629380629704e+04	1.740784582055641067e+03
7.399999999999999634e-02	2.542044821553409565e+04	1.708254120083891166e+03
7.499999999999999722e-02	2.484091881390347771e+04	1.676762019938484400e+03
7.599999999999999811e-02	2.428131317586699515e+04	1.646273033323782101e+03
7.699999999999999900e-02	2.374093147859580495e+04	1.616757433692373979e+03
7.799999999999999989e-02	2.321894483521721850e+04	1.588175826728857601e+03
7.900000000000000078e-02	2.271467200369409329e+04	1.560497966653784033e+03
8.000000000000000167e-02	2.222745559665172914e+04	1.533694436168969105e+03
8.100000000000000255e-02	2.175661124944506082e+04	1.507733159586542570e+03
8.200000000000000344e-02	2.130145218052540440e+04	1.482581071764568151e+03
8.300000000000000433e-02	2.086138083944403115e+04	1.458210520677137765e+03
8.400000000000000522e-02	2.043580451227922822e+04	1.434593476762001728e+03
8.500000000000000611e-02	2.002414920525417256e+04	1.411702518970419078e+03
8.599999999999999312e-02	1.962583149255649914e+04	1.389508869673000163e+03
8.699999999999999400e-02	1.924032733794855449e+04	1.367987273728142100e+03
8.799999999999999489e-02	1.886709128133472041e+04	1.347110317487298971e+03
