1.000000000000000000e+01, 1.492177851300220937e+01
1.200000000000000000e+02, 1.025844504080014303e+02
2.300000000000000000e+02, 1.982113357229973190e+02
3.400000000000000000e+02, 2.993265430659957929e+02
4.500000000000000000e+02, 4.044816326879954431e+02
5.600000000000000000e+02, 5.114016299939976307e+02
6.700000000000000000e+02, 6.016305928189976839e+02
7.800000000000000000e+02, 7.119300244260084582e+02
8.900000000000000000e+02, 7.829209249949926743e+02
1.000000000000000000e+03, 8.887374674870079616e+02
